symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,count,nskew,duvol,ic_count,ic_nskew,ic_duvol,roa,leverage,nic_prod_code
HDFCBANK.NS,H D F C BANK LTD.,68623,ENTERTAINMENT NETWORK (INDIA) LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.138303041,-0.126436247,0,-0.301413631,-0.101892278,1.7637,0.1176,60
HDFCBANK.NS,H D F C BANK LTD.,516117,FOCUS LIGHTING & FIXTURES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,5.711981972,1.942135336,0,-0.094608501,-0.11340961,18.8334,0.1095,26
HDFCBANK.NS,H D F C BANK LTD.,516117,FOCUS LIGHTING & FIXTURES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.268065589,-0.2431696,0,-0.094608501,-0.11340961,18.8334,0.1095,26
HDFCBANK.NS,H D F C BANK LTD.,74601,FORTIS HEALTHCARE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.397208414,-0.348974961,-3,-1.899185484,-1.102632881,-0.3988,0.1312,86
HDFCBANK.NS,H D F C BANK LTD.,74601,FORTIS HEALTHCARE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.019615608,-0.420616803,-3,-1.899185484,-1.102632881,-0.3988,0.1312,86
HDFCBANK.NS,H D F C BANK LTD.,86708,G F L LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-1.5346772,-0.543922895,0,0.346018312,0.165769827,7.1266,0.2155,66
HDFCBANK.NS,H D F C BANK LTD.,86708,G F L LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,10.07351058,3.653752073,0,0.346018312,0.165769827,7.1266,0.2155,66
HDFCBANK.NS,H D F C BANK LTD.,76270,G G DANDEKAR MACHINE WORKS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.131235031,-0.075117426,0,0.290706464,0.192346597,-22.6672,0,28
HDFCBANK.NS,H D F C BANK LTD.,76270,G G DANDEKAR MACHINE WORKS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.330534115,0.322897981,0,0.290706464,0.192346597,-22.6672,0,28
HDFCBANK.NS,H D F C BANK LTD.,86875,G R P LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-1.390077728,-0.810588217,-2,-1.201509761,-0.379331058,0.2823,0.4422,22
HDFCBANK.NS,H D F C BANK LTD.,86875,G R P LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-1.18902535,-0.567254484,-2,-1.201509761,-0.379331058,0.2823,0.4422,22
HDFCBANK.NS,H D F C BANK LTD.,77148,G S B FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.600761,0.82154035,0,0.453131733,0.246374537,2.5833,0.0009,64
HDFCBANK.NS,H D F C BANK LTD.,77148,G S B FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.108666266,-0.230719099,0,0.453131733,0.246374537,2.5833,0.0009,64
HDFCBANK.NS,H D F C BANK LTD.,77591,GABRIEL INDIA LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-0.525149748,-0.136831468,2,0.688375269,0.429229179,10.1398,0.0198,29
HDFCBANK.NS,H D F C BANK LTD.,77591,GABRIEL INDIA LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-1.974493617,-1.04058411,2,0.688375269,0.429229179,10.1398,0.0198,29
HDFCBANK.NS,H D F C BANK LTD.,78455,GANDHI SPECIAL TUBES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-3,-0.658421231,0.032164013,-2,-1.05018198,-0.857001691,16.3857,0,24
HDFCBANK.NS,H D F C BANK LTD.,78455,GANDHI SPECIAL TUBES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.570050709,0.399087233,-2,-1.05018198,-0.857001691,16.3857,0,24
HDFCBANK.NS,H D F C BANK LTD.,86445,GARNET INTERNATIONAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.02688403,-0.237655092,1,-0.029600712,-0.144656685,13.0005,0.5515,64
HDFCBANK.NS,H D F C BANK LTD.,86445,GARNET INTERNATIONAL LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.008531066,0.188332138,1,-0.029600712,-0.144656685,13.0005,0.5515,64
HDFCBANK.NS,H D F C BANK LTD.,79550,GATEWAY DISTRIPARKS LTD. [MERGED],BSE,0.131438975,-0.006533492,1,Private,1,-3,-0.76668247,-0.52826781,0,-0.788449559,-0.974941313,3.9794,0.1626,49
HDFCBANK.NS,H D F C BANK LTD.,79550,GATEWAY DISTRIPARKS LTD. [MERGED],NSE,0.131438975,-0.006533492,1,Private,0,-1,-0.584280393,-0.423858802,0,-0.788449559,-0.974941313,3.9794,0.1626,49
HDFCBANK.NS,H D F C BANK LTD.,83497,GOLDCREST CORPORATION LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.39808877,-0.283306111,0,0.20530175,0.299283382,4.613,0,41
HDFCBANK.NS,H D F C BANK LTD.,83497,GOLDCREST CORPORATION LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.411194232,-0.393586866,0,0.20530175,0.299283382,4.613,0,41
HDFCBANK.NS,H D F C BANK LTD.,85447,GRASIM INDUSTRIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.446432791,0.132568084,-1,-0.392644873,-0.204149331,4.8995,0.0694,20
HDFCBANK.NS,H D F C BANK LTD.,85447,GRASIM INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.488708971,0.153562533,-1,-0.392644873,-0.204149331,4.8995,0.0694,20
HDFCBANK.NS,H D F C BANK LTD.,86618,GUJARAT APOLLO INDS. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-1.267005282,-0.677953234,0,0.187867508,-0.071704451,3.4915,0.0376,28
HDFCBANK.NS,H D F C BANK LTD.,86618,GUJARAT APOLLO INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-3,-1.002419757,-0.642012908,0,0.187867508,-0.071704451,3.4915,0.0376,28
HDFCBANK.NS,H D F C BANK LTD.,86763,GUJARAT INTRUX LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.167999998,-0.51530043,-1,0.012813008,0.082147271,7.3535,0,24
HDFCBANK.NS,H D F C BANK LTD.,86763,GUJARAT INTRUX LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.212600397,-0.406726556,-1,0.012813008,0.082147271,7.3535,0,24
HDFCBANK.NS,H D F C BANK LTD.,410701,H G INFRA ENGG. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.932967263,-0.428290138,-2,-1.163724003,-0.988192741,8.1942,0.7503,42
HDFCBANK.NS,H D F C BANK LTD.,410701,H G INFRA ENGG. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-3,-0.723066252,-0.64228961,-2,-1.163724003,-0.988192741,8.1942,0.7503,42
HDFCBANK.NS,H D F C BANK LTD.,89102,H S INDIA LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.108832084,-0.139322557,0,0.133333992,0.205122339,3.4945,0.7129,55
HDFCBANK.NS,H D F C BANK LTD.,89102,H S INDIA LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.007301424,0.035215782,0,0.133333992,0.205122339,3.4945,0.7129,55
HDFCBANK.NS,H D F C BANK LTD.,411222,HARIA APPARELS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.622877432,0.188169861,0,0.212412989,0.019508853,5.5583,1.9614,46
HDFCBANK.NS,H D F C BANK LTD.,411222,HARIA APPARELS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.469488687,-0.317851175,0,0.212412989,0.019508853,5.5583,1.9614,46
HDFCBANK.NS,H D F C BANK LTD.,442324,HEADS U P VENTURES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.84569107,0.435357489,-2,-1.092306839,-0.369071171,6.494,0.1112,64
HDFCBANK.NS,H D F C BANK LTD.,442324,HEADS U P VENTURES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.036093108,-0.111270061,-2,-1.092306839,-0.369071171,6.494,0.1112,64
HDFCBANK.NS,H D F C BANK LTD.,92437,HERCULES HOISTS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-1.076160626,-0.806328803,-1,-2.139851037,-0.868163527,3.6996,0,28
HDFCBANK.NS,H D F C BANK LTD.,92437,HERCULES HOISTS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-2,-0.987287991,-0.813608834,-1,-2.139851037,-0.868163527,3.6996,0,28
HDFCBANK.NS,H D F C BANK LTD.,228428,HINDOOSTAN MILLS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.03295542,-0.159589834,0,-0.16539177,-0.153313309,-7.4694,0.2865,13
HDFCBANK.NS,H D F C BANK LTD.,228428,HINDOOSTAN MILLS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.037954037,-0.000428167,0,-0.16539177,-0.153313309,-7.4694,0.2865,13
HDFCBANK.NS,H D F C BANK LTD.,94469,HISAR METAL INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-0.624754309,-0.551383599,-5,-1.654666151,-1.309237159,4.8647,3.3273,24
HDFCBANK.NS,H D F C BANK LTD.,94469,HISAR METAL INDS. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-2,-1.212330168,-0.65924123,-5,-1.654666151,-1.309237159,4.8647,3.3273,24
HDFCBANK.NS,H D F C BANK LTD.,95632,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.361050964,0.285010999,0,-0.292558028,-0.262702996,2.8953,4.9321,64
HDFCBANK.NS,H D F C BANK LTD.,95632,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.036799822,-0.139961223,0,-0.292558028,-0.262702996,2.8953,4.9321,64
HDFCBANK.NS,H D F C BANK LTD.,95650,HOWARD HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.124330012,-0.01027017,0,-0.101817753,-0.055172265,-0.2263,0.1791,55
HDFCBANK.NS,H D F C BANK LTD.,95650,HOWARD HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.037774006,0.260799173,0,-0.101817753,-0.055172265,-0.2263,0.1791,55
HDFCBANK.NS,H D F C BANK LTD.,96713,I L & F S INVESTMENT MANAGERS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-3,-1.272477328,-0.271264495,0,-0.234298241,-0.264224199,2.6726,0,64
HDFCBANK.NS,H D F C BANK LTD.,96713,I L & F S INVESTMENT MANAGERS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.404772931,-0.099355764,0,-0.234298241,-0.264224199,2.6726,0,64
HDFCBANK.NS,H D F C BANK LTD.,38452,I M + CAPITALS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.076655725,-0.316309413,0,0.082831281,-0.276373407,1.4613,0,64
HDFCBANK.NS,H D F C BANK LTD.,38452,I M + CAPITALS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.125900079,0.344230737,0,0.082831281,-0.276373407,1.4613,0,64
HDFCBANK.NS,H D F C BANK LTD.,96993,I S L CONSULTING LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.386818469,-1.046737299,1,5.298838674,3.326873106,-4.2477,0.3573,64
HDFCBANK.NS,H D F C BANK LTD.,96993,I S L CONSULTING LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.636552356,0.389934078,1,5.298838674,3.326873106,-4.2477,0.3573,64
HDFCBANK.NS,H D F C BANK LTD.,139221,INDIA HOME LOAN LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-1,-0.006347078,-0.030689468,0,-0.322421724,-0.185654693,2.4417,4.5985,64
HDFCBANK.NS,H D F C BANK LTD.,139221,INDIA HOME LOAN LTD.,BSE,0.131438975,-0.006533492,1,Private,0,-1,-0.701163671,-0.260330196,0,-0.322421724,-0.185654693,2.4417,4.5985,64
HDFCBANK.NS,H D F C BANK LTD.,395211,INDIAN ENERGY EXCHANGE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.211102657,-0.276132126,0,0.222383298,-0.000465112,15.8689,0,64
HDFCBANK.NS,H D F C BANK LTD.,395211,INDIAN ENERGY EXCHANGE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,0.773001818,0.418536312,0,0.222383298,-0.000465112,15.8689,0,64
HDFCBANK.NS,H D F C BANK LTD.,212051,INDIANIVESH LTD.,BSE,0.131438975,-0.006533492,1,Private,1,2,1.402683567,0.780428575,-1,-0.511987628,-0.462863749,1.1257,3.3575,64
HDFCBANK.NS,H D F C BANK LTD.,212051,INDIANIVESH LTD.,BSE,0.131438975,-0.006533492,1,Private,0,3,2.883167365,2.717798294,-1,-0.511987628,-0.462863749,1.1257,3.3575,64
HDFCBANK.NS,H D F C BANK LTD.,104559,INDITRADE CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,0,-1,-0.866750064,-0.804756948,0,0.223260742,0.343069259,2.6017,0,64
HDFCBANK.NS,H D F C BANK LTD.,104559,INDITRADE CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-2,-0.68720817,-0.106212332,0,0.223260742,0.343069259,2.6017,0,64
HDFCBANK.NS,H D F C BANK LTD.,99558,INDO-CITY INFOTECH LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.648600106,-0.857717299,0,0.808919771,1.353386079,0.1355,0.076,64
HDFCBANK.NS,H D F C BANK LTD.,99558,INDO-CITY INFOTECH LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.186835599,-0.340477124,0,0.808919771,1.353386079,0.1355,0.076,64
HDFCBANK.NS,H D F C BANK LTD.,99706,INDOKEM LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.238933051,-0.083470234,0,-0.142596175,-0.1738216,-2.5839,0.2151,20
HDFCBANK.NS,H D F C BANK LTD.,99706,INDOKEM LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.05363525,-0.294844422,0,-0.142596175,-0.1738216,-2.5839,0.2151,20
HDFCBANK.NS,H D F C BANK LTD.,101070,INOX LEISURE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-1,0.212012816,0.183587079,-1,-0.497290691,-0.417852187,5.7562,0.4359,59
HDFCBANK.NS,H D F C BANK LTD.,101070,INOX LEISURE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.471714382,-0.494249231,-1,-0.497290691,-0.417852187,5.7562,0.4359,59
HDFCBANK.NS,H D F C BANK LTD.,101411,INTEGRA TELECOMMUNICATION & SOFTWARE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.497894803,0.507282426,-1,-0.784981492,-1.203182212,-0.9034,0,26
HDFCBANK.NS,H D F C BANK LTD.,101411,INTEGRA TELECOMMUNICATION & SOFTWARE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,2.013704361,2.944735581,-1,-0.784981492,-1.203182212,-0.9034,0,26
HDFCBANK.NS,H D F C BANK LTD.,237692,INTERNATIONAL CONSTRUCTIONS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.039786585,0.56065129,0,-0.130209743,0.459682648,-16.3272,0.3434,70
HDFCBANK.NS,H D F C BANK LTD.,237692,INTERNATIONAL CONSTRUCTIONS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.432887313,0.110096779,0,-0.130209743,0.459682648,-16.3272,0.3434,70
HDFCBANK.NS,H D F C BANK LTD.,305060,INTRASOFT TECHNOLOGIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.03834861,-0.101620596,1,-0.025659569,-0.069667036,0.9564,0,63
HDFCBANK.NS,H D F C BANK LTD.,305060,INTRASOFT TECHNOLOGIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.203680534,-0.291025774,1,-0.025659569,-0.069667036,0.9564,0,63
HDFCBANK.NS,H D F C BANK LTD.,129366,IZMO LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.412847367,-0.369855559,-1,-0.531797384,-0.487297867,0.2393,0.0786,26
HDFCBANK.NS,H D F C BANK LTD.,129366,IZMO LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,-0.047512205,-0.460433889,-1,-0.531797384,-0.487297867,0.2393,0.0786,26
HDFCBANK.NS,H D F C BANK LTD.,104232,J M FINANCIAL LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-0.302827741,-0.320838464,1,0.35601631,0.282187694,7.9276,0.0003,66
HDFCBANK.NS,H D F C BANK LTD.,104232,J M FINANCIAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.214563246,-0.33522263,1,0.35601631,0.282187694,7.9276,0.0003,66
HDFCBANK.NS,H D F C BANK LTD.,104476,J P T SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.491315353,0.36221205,0,-0.726937196,-0.830032486,4.2592,0.0041,64
HDFCBANK.NS,H D F C BANK LTD.,104476,J P T SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.838541914,1.677606113,0,-0.726937196,-0.830032486,4.2592,0.0041,64
HDFCBANK.NS,H D F C BANK LTD.,105184,JAGAN LAMPS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.105890158,-0.138002176,0,0.189221015,0.125046117,-0.0371,0.1736,27
HDFCBANK.NS,H D F C BANK LTD.,105184,JAGAN LAMPS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.110897509,0.097122747,0,0.189221015,0.125046117,-0.0371,0.1736,27
HDFCBANK.NS,H D F C BANK LTD.,107677,JASCH INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.101228539,-0.129189327,-1,-0.744726394,-0.613044478,5.6382,0.4585,13
HDFCBANK.NS,H D F C BANK LTD.,107677,JASCH INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.35186718,-0.312720045,-1,-0.744726394,-0.613044478,5.6382,0.4585,13
HDFCBANK.NS,H D F C BANK LTD.,108959,JAYSYNTH DYESTUFF (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.115261608,0.107163112,0,0.049234031,0.271052233,0.6684,0,20
HDFCBANK.NS,H D F C BANK LTD.,108959,JAYSYNTH DYESTUFF (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.038232492,0.105411634,0,0.049234031,0.271052233,0.6684,0,20
HDFCBANK.NS,H D F C BANK LTD.,565218,JIGAR CABLES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.347177273,0.386805457,0,-0.806869283,-1.05476425,2.6068,0.2608,27
HDFCBANK.NS,H D F C BANK LTD.,565218,JIGAR CABLES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,1.294208942,0.95397699,0,-0.806869283,-1.05476425,2.6068,0.2608,27
HDFCBANK.NS,H D F C BANK LTD.,109802,JINDAL HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.41637641,0.206953663,0,0.213896,0.044224275,-0.0563,2.235,55
HDFCBANK.NS,H D F C BANK LTD.,109802,JINDAL HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,-1,-0.377772668,-0.435388962,0,0.213896,0.044224275,-0.0563,2.235,55
HDFCBANK.NS,H D F C BANK LTD.,110466,JOONKTOLLEE TEA & INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.117135796,-0.10878188,0,0.167142947,0.214904539,-4.2643,0.3921,10
HDFCBANK.NS,H D F C BANK LTD.,110466,JOONKTOLLEE TEA & INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.159235058,0.042115926,0,0.167142947,0.214904539,-4.2643,0.3921,10
HDFCBANK.NS,H D F C BANK LTD.,110612,JOST'S ENGINEERING CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,0,-1,-0.828347056,-0.543564844,0,-0.142524837,-0.113426597,3.3479,0.4588,28
HDFCBANK.NS,H D F C BANK LTD.,110612,JOST'S ENGINEERING CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-1,-0.803029362,-0.685824284,0,-0.142524837,-0.113426597,3.3479,0.4588,28
HDFCBANK.NS,H D F C BANK LTD.,62499,JUBILANT FOODWORKS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-1,-0.630347538,-0.243968611,0,0.115494001,0.098496738,13.7874,0.0018,10
HDFCBANK.NS,H D F C BANK LTD.,62499,JUBILANT FOODWORKS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-0.587619017,-0.600524724,0,0.115494001,0.098496738,13.7874,0.0018,10
HDFCBANK.NS,H D F C BANK LTD.,120009,K I F S FINANCIAL SERVICES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.08800131,0.359073653,0,0.400365816,1.027292364,5.9844,0.5912,64
HDFCBANK.NS,H D F C BANK LTD.,120009,K I F S FINANCIAL SERVICES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.415330275,0.26798253,0,0.400365816,1.027292364,5.9844,0.5912,64
HDFCBANK.NS,H D F C BANK LTD.,113737,KABSONS INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.523861773,-0.011820812,0,-0.047174633,0.091669013,13.7978,0,46
HDFCBANK.NS,H D F C BANK LTD.,113737,KABSONS INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.013970135,0.949694847,0,-0.047174633,0.091669013,13.7978,0,46
HDFCBANK.NS,H D F C BANK LTD.,386769,KALYANI INVESTMENT CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.354131714,0.276527895,-1,-2.487304625,-0.743606358,8.1095,0,64
HDFCBANK.NS,H D F C BANK LTD.,386769,KALYANI INVESTMENT CO. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,-1,-1.729496851,-0.4695308,-1,-2.487304625,-0.743606358,8.1095,0,64
HDFCBANK.NS,H D F C BANK LTD.,204853,KAMA HOLDINGS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,-0.076332721,-0.150882151,-2,-1.438597049,-1.334026969,6.7285,0.0244,64
HDFCBANK.NS,H D F C BANK LTD.,204853,KAMA HOLDINGS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,-1,-0.751993636,-0.614726046,-2,-1.438597049,-1.334026969,6.7285,0.0244,64
HDFCBANK.NS,H D F C BANK LTD.,339321,KAPIL RAJ FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.791625526,-1.396912279,0,-0.473177905,-0.405115443,2.3656,0.0069,64
HDFCBANK.NS,H D F C BANK LTD.,339321,KAPIL RAJ FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.318155917,0.237547358,0,-0.473177905,-0.405115443,2.3656,0.0069,64
HDFCBANK.NS,H D F C BANK LTD.,389433,KARMA ENERGY LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.271956844,-0.159352506,0,-0.308787194,-0.185343248,-1.1328,1.0057,35
HDFCBANK.NS,H D F C BANK LTD.,389433,KARMA ENERGY LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.032086291,0.22491624,0,-0.308787194,-0.185343248,-1.1328,1.0057,35
HDFCBANK.NS,H D F C BANK LTD.,375762,KAUSHALYA INFRASTRUCTURE DEVP. CORPN. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.160577558,-0.584878091,0,0.023395331,0.904700939,-0.6477,2.5059,55
HDFCBANK.NS,H D F C BANK LTD.,375762,KAUSHALYA INFRASTRUCTURE DEVP. CORPN. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.248816894,-1.165040919,0,0.023395331,0.904700939,-0.6477,2.5059,55
HDFCBANK.NS,H D F C BANK LTD.,120592,KHYATI MULTIMEDIA ENTERTAINMENT LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.315599537,-0.327120843,0,0.175380037,-0.744546013,-3.9683,0,73
HDFCBANK.NS,H D F C BANK LTD.,120592,KHYATI MULTIMEDIA ENTERTAINMENT LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.083599876,1.091930647,0,0.175380037,-0.744546013,-3.9683,0,73
HDFCBANK.NS,H D F C BANK LTD.,127279,KIMIA BIOSCIENCES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.280277889,0.101949277,0,-0.173400612,-0.193539349,4.02,20.697,21
HDFCBANK.NS,H D F C BANK LTD.,127279,KIMIA BIOSCIENCES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.020316648,0.129153164,0,-0.173400612,-0.193539349,4.02,20.697,21
HDFCBANK.NS,H D F C BANK LTD.,121068,KIRAN VYAPAR LTD.,BSE,0.131438975,-0.006533492,1,Private,0,1,0.267934602,-0.206437778,1,0.368289894,0.225367545,3.692,0.042,64
HDFCBANK.NS,H D F C BANK LTD.,121068,KIRAN VYAPAR LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.049328443,0.263695768,1,0.368289894,0.225367545,3.692,0.042,64
HDFCBANK.NS,H D F C BANK LTD.,179481,KIRLOSKAR INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,-3,-1.040407907,-0.532013991,1,-0.064405714,-0.193488556,4.8705,0,64
HDFCBANK.NS,H D F C BANK LTD.,179481,KIRLOSKAR INDUSTRIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,1.393938912,0.57028676,1,-0.064405714,-0.193488556,4.8705,0,64
HDFCBANK.NS,H D F C BANK LTD.,102091,KOTIA ENTERPRISES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.126289028,0.015929834,0,-0.142831104,0.002498433,2.5581,3.0613,46
HDFCBANK.NS,H D F C BANK LTD.,102091,KOTIA ENTERPRISES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.243710529,-0.564488902,0,-0.142831104,0.002498433,2.5581,3.0613,46
HDFCBANK.NS,H D F C BANK LTD.,122994,KRANTI INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.525278909,0.272217787,0,-0.483330981,-0.850784166,2.6752,1.3959,28
HDFCBANK.NS,H D F C BANK LTD.,122994,KRANTI INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.797176183,0.135317425,0,-0.483330981,-0.850784166,2.6752,1.3959,28
HDFCBANK.NS,H D F C BANK LTD.,97414,KRETTO SYSCON LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.456210161,0.122427436,1,0.711856398,0.095118713,1.1665,0,46
HDFCBANK.NS,H D F C BANK LTD.,97414,KRETTO SYSCON LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.69424747,-0.493581044,1,0.711856398,0.095118713,1.1665,0,46
HDFCBANK.NS,H D F C BANK LTD.,385896,KRISHANA PHOSCHEM LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.620696878,0.158134952,1,1.266181942,1.439809112,2.698,0.6025,20
HDFCBANK.NS,H D F C BANK LTD.,385896,KRISHANA PHOSCHEM LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.326721534,0.813617085,1,1.266181942,1.439809112,2.698,0.6025,20
HDFCBANK.NS,H D F C BANK LTD.,123244,KRISHNA CAPITAL & SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-1.259771232,-0.299974016,0,-0.119741539,0.427427302,5.4455,0,64
