symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,count,nskew,duvol,ic_count,ic_nskew,ic_duvol
PNB.NS,PUNJAB NATIONAL BANK,121309,KISAN MOULDINGS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.16741052412117327,-0.049565164178850374,0,-0.37864492524403265,-0.42458053279069036
PNB.NS,PUNJAB NATIONAL BANK,214043,KOHINOOR FOODS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.039149301627462565,-0.06608102810292375,2,3.1001558867688743,0.9878939843796257
PNB.NS,PUNJAB NATIONAL BANK,214043,KOHINOOR FOODS LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.3079801237580793,-0.5300707893568929,2,3.1001558867688743,0.9878939843796257
PNB.NS,PUNJAB NATIONAL BANK,122683,KOTHARI FERMENTATION & BIOCHEM LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.027898863622287204,0.004517057010555671,0,-0.028392076632117316,-0.12039815827146035
PNB.NS,PUNJAB NATIONAL BANK,122683,KOTHARI FERMENTATION & BIOCHEM LTD.,BSE,0.15155275,0.005496834,0,Public,1,1,0.054978025340018444,-0.05062057194168914,0,-0.028392076632117316,-0.12039815827146035
PNB.NS,PUNJAB NATIONAL BANK,125758,L T FOODS LTD.,NSE,0.15155275,0.005496834,0,Public,0,-1,-0.7713433200888731,-0.6905190327580981,1,0.7306154023936773,0.40918798106465415
PNB.NS,PUNJAB NATIONAL BANK,125758,L T FOODS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-0.7204733480773887,-0.5684644860156761,1,0.7306154023936773,0.40918798106465415
PNB.NS,PUNJAB NATIONAL BANK,147749,LORDS CHLORO ALKALI LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.051920099209836895,0.1903158261346086,0,-0.18564718809206848,0.08553971849940159
PNB.NS,PUNJAB NATIONAL BANK,147749,LORDS CHLORO ALKALI LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.04282966219829977,0.26522442824615783,0,-0.18564718809206848,0.08553971849940159
PNB.NS,PUNJAB NATIONAL BANK,138925,MANJEERA CONSTRUCTIONS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.8332449413082463,-2.574825131405838,0,0.019656980564636453,-0.9733050519031109
PNB.NS,PUNJAB NATIONAL BANK,138925,MANJEERA CONSTRUCTIONS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.03687857646801477,0.5838707928164111,0,0.019656980564636453,-0.9733050519031109
PNB.NS,PUNJAB NATIONAL BANK,146833,MIRZA INTERNATIONAL LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.7390085411149919,-0.7413195703062812,1,0.17251864470260606,0.003400975938624185
PNB.NS,PUNJAB NATIONAL BANK,146833,MIRZA INTERNATIONAL LTD.,BSE,0.15155275,0.005496834,0,Public,1,-4,-1.250434769985337,-0.846191788001184,1,0.17251864470260606,0.003400975938624185
PNB.NS,PUNJAB NATIONAL BANK,147539,MODERN DAIRIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.10266148738266795,-0.13100259167856598,0,0.21887842573847113,0.08382455009899314
PNB.NS,PUNJAB NATIONAL BANK,147539,MODERN DAIRIES LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.008133356398360918,-0.03492584585565925,0,0.21887842573847113,0.08382455009899314
PNB.NS,PUNJAB NATIONAL BANK,149335,MORARKA FINANCE LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.5594681143800017,-0.2896701201928033,0,0.08291273144116675,-0.49000128825343203
PNB.NS,PUNJAB NATIONAL BANK,149335,MORARKA FINANCE LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.33052393211240044,0.21850953037883605,0,0.08291273144116675,-0.49000128825343203
PNB.NS,PUNJAB NATIONAL BANK,153631,NAHAR INDUSTRIAL ENTERPRISES LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,0.2998710600112169,0.3107610844909001,0,-0.13841026986274607,0.05223953127014807
PNB.NS,PUNJAB NATIONAL BANK,153631,NAHAR INDUSTRIAL ENTERPRISES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.1602110069549211,0.06281649762165592,0,-0.13841026986274607,0.05223953127014807
PNB.NS,PUNJAB NATIONAL BANK,153642,NAHAR SPINNING MILLS LTD.,NSE,0.15155275,0.005496834,0,Public,0,1,1.2318087343294124,0.6210206556170071,0,-0.5852082315679727,-0.7099406613531275
PNB.NS,PUNJAB NATIONAL BANK,153642,NAHAR SPINNING MILLS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.6534401925585258,-0.5427220019054236,0,-0.5852082315679727,-0.7099406613531275
PNB.NS,PUNJAB NATIONAL BANK,155637,NATIONAL OXYGEN LTD.,BSE,0.15155275,0.005496834,0,Public,0,-1,-0.022255283228049066,0.166837955121511,0,0.3277182071198179,0.4025785058758984
PNB.NS,PUNJAB NATIONAL BANK,155637,NATIONAL OXYGEN LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.14796216289893158,-0.07007371320647011,0,0.3277182071198179,0.4025785058758984
PNB.NS,PUNJAB NATIONAL BANK,156405,NAVKETAN MERCHANTS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.23197724964211752,-1.7139586791589694,0,-0.6340087875361762,-0.8781511117741881
PNB.NS,PUNJAB NATIONAL BANK,156405,NAVKETAN MERCHANTS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,2.0514521820438207,3.917760298316776,0,-0.6340087875361762,-0.8781511117741881
PNB.NS,PUNJAB NATIONAL BANK,243276,NECTAR LIFESCIENCES LTD.,BSE,0.15155275,0.005496834,0,Public,1,-4,-1.4661579963819937,-1.1358009395866169,-1,-2.2520732760161577,-1.0147054978484513
PNB.NS,PUNJAB NATIONAL BANK,243276,NECTAR LIFESCIENCES LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,0.35470006242337054,-0.23307612597524038,-1,-2.2520732760161577,-1.0147054978484513
PNB.NS,PUNJAB NATIONAL BANK,160920,NITIN SPINNERS LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.6550689283082057,-0.8191752797353423,-1,-1.0040807967885623,-0.9811445330707882
PNB.NS,PUNJAB NATIONAL BANK,160920,NITIN SPINNERS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-1.5755268047815594,-0.5547004393204452,-1,-1.0040807967885623,-0.9811445330707882
PNB.NS,PUNJAB NATIONAL BANK,161841,NOVA IRON & STEEL LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.15775930676336927,-0.4531800382296629,0,-0.03804477038012368,-0.48657014198477583
PNB.NS,PUNJAB NATIONAL BANK,161841,NOVA IRON & STEEL LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.34887174126535797,-0.22997673716041764,0,-0.03804477038012368,-0.48657014198477583
PNB.NS,PUNJAB NATIONAL BANK,163868,OMKAR OVERSEAS LTD. (GUJARAT),BSE,0.15155275,0.005496834,0,Public,0,0,0.4552102920470956,0.2997882376530301,0,-0.8569388286635302,-1.5857665653132176
PNB.NS,PUNJAB NATIONAL BANK,163868,OMKAR OVERSEAS LTD. (GUJARAT),BSE,0.15155275,0.005496834,0,Public,1,0,0.22382790133685374,-0.4513680278115749,0,-0.8569388286635302,-1.5857665653132176
PNB.NS,PUNJAB NATIONAL BANK,164751,ORIENT BEVERAGES LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.593293743045786,-0.4479540672814759,-2,-0.919495910871451,-0.5934224001662876
PNB.NS,PUNJAB NATIONAL BANK,164751,ORIENT BEVERAGES LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.08929063112371957,-0.11011848292275357,-2,-0.919495910871451,-0.5934224001662876
PNB.NS,PUNJAB NATIONAL BANK,535718,OSIA HYPER RETAIL LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.34906394241568695,-0.2942396389600425,1,1.1236273601756397,0.9135544319623042
PNB.NS,PUNJAB NATIONAL BANK,535718,OSIA HYPER RETAIL LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.5160417427993049,-0.2769144824743827,1,1.1236273601756397,0.9135544319623042
PNB.NS,PUNJAB NATIONAL BANK,167122,P N B GILTS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-2.8654869830463516,-1.3015039650283124,-2,-1.588153826864839,-1.0582439201081941
PNB.NS,PUNJAB NATIONAL BANK,167122,P N B GILTS LTD.,NSE,0.15155275,0.005496834,0,Public,0,-1,-0.38926695023078456,-0.20377823514629403,-2,-1.588153826864839,-1.0582439201081941
PNB.NS,PUNJAB NATIONAL BANK,368794,PEARL GLOBAL INDS. LTD.,NSE,0.15155275,0.005496834,0,Public,0,1,0.24540438393550407,-0.07488859616550096,-2,-1.4859731826112064,-1.0413881348163376
PNB.NS,PUNJAB NATIONAL BANK,368794,PEARL GLOBAL INDS. LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-1.3231722452542114,-0.7948565094960488,-2,-1.4859731826112064,-1.0413881348163376
PNB.NS,PUNJAB NATIONAL BANK,175165,PICCADILY AGRO INDS. LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-0.6059609079663495,-0.490779214019062,-1,-0.49528008207108587,-0.3917804624554213
PNB.NS,PUNJAB NATIONAL BANK,175165,PICCADILY AGRO INDS. LTD.,BSE,0.15155275,0.005496834,0,Public,0,1,0.22887461096987022,0.0008945799840530197,-1,-0.49528008207108587,-0.3917804624554213
PNB.NS,PUNJAB NATIONAL BANK,134789,POONAWALLA FINCORP LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.14659794771729504,-0.3376472789828643,-4,-1.2592411764529305,-1.0579984528852362
PNB.NS,PUNJAB NATIONAL BANK,134789,POONAWALLA FINCORP LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.027407518004319106,-0.20946376014988768,-4,-1.2592411764529305,-1.0579984528852362
PNB.NS,PUNJAB NATIONAL BANK,183773,PUNJAB ALKALIES & CHEMICALS LTD.,BSE,0.15155275,0.005496834,0,Public,0,1,0.9385887051348777,0.2544792824666409,-1,-0.1109767087850677,-0.4060457255670326
PNB.NS,PUNJAB NATIONAL BANK,183773,PUNJAB ALKALIES & CHEMICALS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-0.26096177070263693,-0.139239667703651,-1,-0.1109767087850677,-0.4060457255670326
PNB.NS,PUNJAB NATIONAL BANK,4671,RADICO KHAITAN LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.4324977764645297,-0.08555961147380099,0,-0.29890118571521573,-0.5265059118420107
PNB.NS,PUNJAB NATIONAL BANK,4671,RADICO KHAITAN LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.3625653990903868,-0.19969044396311986,0,-0.29890118571521573,-0.5265059118420107
PNB.NS,PUNJAB NATIONAL BANK,194210,RASANDIK ENGINEERING INDS. INDIA LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.04530689328715609,-0.1666468944637828,0,0.1060723956024852,0.12691166862486347
PNB.NS,PUNJAB NATIONAL BANK,194210,RASANDIK ENGINEERING INDS. INDIA LTD.,BSE,0.15155275,0.005496834,0,Public,0,1,0.7016330069049537,0.5141946416694044,0,0.1060723956024852,0.12691166862486347
PNB.NS,PUNJAB NATIONAL BANK,383544,RATTANINDIA POWER LTD.,NSE,0.15155275,0.005496834,0,Public,0,-2,-0.8447247169219985,-0.8917603421950595,-1,-0.04573148913798893,0.3101990991289565
PNB.NS,PUNJAB NATIONAL BANK,383544,RATTANINDIA POWER LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.1499387244756429,-0.3640928876753188,-1,-0.04573148913798893,0.3101990991289565
PNB.NS,PUNJAB NATIONAL BANK,200693,RUCHIRA PAPERS LTD.,NSE,0.15155275,0.005496834,0,Public,0,-2,-0.7027445255325597,-0.28064611713598875,0,-0.8987410163044592,-0.7418543106426677
PNB.NS,PUNJAB NATIONAL BANK,200693,RUCHIRA PAPERS LTD.,BSE,0.15155275,0.005496834,0,Public,1,1,0.4911978998814018,0.18206438134748726,0,-0.8987410163044592,-0.7418543106426677
PNB.NS,PUNJAB NATIONAL BANK,462598,RUDRA GLOBAL INFRA PRODUCTS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.24631109927805947,0.5370635151720864,0,0.03574705476704548,0.33806238931773264
PNB.NS,PUNJAB NATIONAL BANK,462598,RUDRA GLOBAL INFRA PRODUCTS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.4392659385189934,0.371085791689972,0,0.03574705476704548,0.33806238931773264
PNB.NS,PUNJAB NATIONAL BANK,327932,S E P C LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.1554693260166804,-0.3168397470851134,-2,-1.1119096521537228,-0.7895529688183867
PNB.NS,PUNJAB NATIONAL BANK,327932,S E P C LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,0.028695367839637,-0.3329656017215646,-2,-1.1119096521537228,-0.7895529688183867
PNB.NS,PUNJAB NATIONAL BANK,243784,S I L INVESTMENTS LTD.,NSE,0.15155275,0.005496834,0,Public,0,-3,-1.0635511533396413,-0.7743111892666875,-1,-1.4147138864265831,-0.5906832469316877
PNB.NS,PUNJAB NATIONAL BANK,243784,S I L INVESTMENTS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.5482587374622457,-0.30510183437113353,-1,-1.4147138864265831,-0.5906832469316877
PNB.NS,PUNJAB NATIONAL BANK,212026,SANWARIA CONSUMER LTD.,NSE,0.15155275,0.005496834,0,Public,0,-3,-1.4230861807132247,-0.9500820943925189,-2,-1.034319389628192,-0.6586774904581325
PNB.NS,PUNJAB NATIONAL BANK,212026,SANWARIA CONSUMER LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.3894938548509505,0.3911144994715976,-2,-1.034319389628192,-0.6586774904581325
PNB.NS,PUNJAB NATIONAL BANK,212914,SAREGAMA INDIA LTD.,NSE,0.15155275,0.005496834,0,Public,0,2,2.7438809207904096,1.1205558105914246,-1,-0.5987604262317386,-0.33331911102649586
PNB.NS,PUNJAB NATIONAL BANK,212914,SAREGAMA INDIA LTD.,BSE,0.15155275,0.005496834,0,Public,1,-3,-1.3180212039226131,-0.9839164561265719,-1,-0.5987604262317386,-0.33331911102649586
PNB.NS,PUNJAB NATIONAL BANK,144362,SHREE METALLOYS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.9643252380292852,-1.0589001716542104,0,-0.2367473643170416,-0.1090998839736018
PNB.NS,PUNJAB NATIONAL BANK,144362,SHREE METALLOYS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.6561824725122034,0.8533428966554264,0,-0.2367473643170416,-0.1090998839736018
PNB.NS,PUNJAB NATIONAL BANK,227779,SIMRAN FARMS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.02215762612513025,-0.09696250649605317,-3,-1.2429710003596195,-0.900989045317275
PNB.NS,PUNJAB NATIONAL BANK,227779,SIMRAN FARMS LTD.,BSE,0.15155275,0.005496834,0,Public,0,-2,-0.9144114874265599,-0.3738803821592834,-3,-1.2429710003596195,-0.900989045317275
PNB.NS,PUNJAB NATIONAL BANK,228346,SINTEX INDUSTRIES LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.4062695037812611,-0.7366815419622308,0,0.6579089016222649,0.702909778291445
PNB.NS,PUNJAB NATIONAL BANK,228346,SINTEX INDUSTRIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.27486749604277466,0.16258437482512328,0,0.6579089016222649,0.702909778291445
PNB.NS,PUNJAB NATIONAL BANK,230628,SOM DISTILLERIES & BREWERIES LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,0.07722403006841008,0.10748981495918516,-1,-0.7731967480347093,-0.6389538721667503
PNB.NS,PUNJAB NATIONAL BANK,230628,SOM DISTILLERIES & BREWERIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.19075828815658177,-0.16290015789646953,-1,-0.7731967480347093,-0.6389538721667503
PNB.NS,PUNJAB NATIONAL BANK,204550,SOMANY CERAMICS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.8716682053795104,-0.30752878085085833,-1,-0.7192518994672709,-0.47277993315610184
PNB.NS,PUNJAB NATIONAL BANK,204550,SOMANY CERAMICS LTD.,NSE,0.15155275,0.005496834,0,Public,0,1,2.1556667880578146,0.5766134219584697,-1,-0.7192518994672709,-0.47277993315610184
PNB.NS,PUNJAB NATIONAL BANK,375676,SOMI CONVEYOR BELTINGS LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.19866114451208405,-0.33537332608765774,0,-0.1293817825962296,-0.1652376165415299
PNB.NS,PUNJAB NATIONAL BANK,375676,SOMI CONVEYOR BELTINGS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-4,-1.0884428842739913,-0.7433805049341056,0,-0.1293817825962296,-0.1652376165415299
PNB.NS,PUNJAB NATIONAL BANK,236610,STELLAR CAPITAL SERVICES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.6130733213931775,-1.2399240784158558,0,-0.24237110521431343,-0.3762147771573465
PNB.NS,PUNJAB NATIONAL BANK,236610,STELLAR CAPITAL SERVICES LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.6791238097645936,1.2859722301618908,0,-0.24237110521431343,-0.3762147771573465
PNB.NS,PUNJAB NATIONAL BANK,237372,STURDY INDUSTRIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-1.0265127406772152,0.0035588293100896583,0,0.05301159679214693,1.1165485814271445
PNB.NS,PUNJAB NATIONAL BANK,237372,STURDY INDUSTRIES LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.347997689374014,2.1266217918264116,0,0.05301159679214693,1.1165485814271445
PNB.NS,PUNJAB NATIONAL BANK,238815,SUKHJIT STARCH & CHEMICALS LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.0016386813922811484,0.18579247949214342,1,8.723046643065544,2.594944779840528
PNB.NS,PUNJAB NATIONAL BANK,238815,SUKHJIT STARCH & CHEMICALS LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.04724898110695866,-0.15196470217527042,1,8.723046643065544,2.594944779840528
PNB.NS,PUNJAB NATIONAL BANK,241688,SUPERHOUSE LTD.,BSE,0.15155275,0.005496834,0,Public,1,1,0.0734013130578731,0.09261018786480692,-2,-0.15967748403367038,-0.11812907025431522
PNB.NS,PUNJAB NATIONAL BANK,241688,SUPERHOUSE LTD.,NSE,0.15155275,0.005496834,0,Public,0,-3,-1.4426460683905729,-0.6359657919262868,-2,-0.15967748403367038,-0.11812907025431522
PNB.NS,PUNJAB NATIONAL BANK,242329,SURAJ LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.01885023809717775,-0.5918814032968404,0,0.18913591296747237,0.32400351437016006
PNB.NS,PUNJAB NATIONAL BANK,242329,SURAJ LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.20656212354511497,-0.04615777666566383,0,0.18913591296747237,0.32400351437016006
PNB.NS,PUNJAB NATIONAL BANK,368661,SUTLEJ TEXTILES & INDS. LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,-0.13569922200214993,0.08021607009856929,-1,-0.48394365597371264,-0.17007174528699823
PNB.NS,PUNJAB NATIONAL BANK,368661,SUTLEJ TEXTILES & INDS. LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.06043374863562961,-0.10620278838685906,-1,-0.48394365597371264,-0.17007174528699823
PNB.NS,PUNJAB NATIONAL BANK,15815,SYSCHEM (INDIA) LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.27768810851024045,0.19398156548969356,-2,-0.6801084136821388,-0.18237060810745973
PNB.NS,PUNJAB NATIONAL BANK,15815,SYSCHEM (INDIA) LTD.,BSE,0.15155275,0.005496834,0,Public,0,-1,-0.17755113719449636,0.13417479433948304,-2,-0.6801084136821388,-0.18237060810745973
PNB.NS,PUNJAB NATIONAL BANK,414483,TASTY DAIRY SPECIALITIES LTD.,BSE,0.15155275,0.005496834,0,Public,0,1,0.3084109225118424,0.078404608295697,0,-0.14629610036031312,-0.3577438538148335
PNB.NS,PUNJAB NATIONAL BANK,414483,TASTY DAIRY SPECIALITIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.08390274565540085,0.03807132920010209,0,-0.14629610036031312,-0.3577438538148335
PNB.NS,PUNJAB NATIONAL BANK,251683,TITAN SECURITIES LTD.,BSE,0.15155275,0.005496834,0,Public,0,-1,-0.47615632946137376,-0.5192760674397806,1,0.28737686145756497,0.23899095467910553
PNB.NS,PUNJAB NATIONAL BANK,251683,TITAN SECURITIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.262646990918899,-0.06829573053494996,1,0.28737686145756497,0.23899095467910553
PNB.NS,PUNJAB NATIONAL BANK,253745,TRIGYN TECHNOLOGIES LTD.,NSE,0.15155275,0.005496834,0,Public,0,-3,-1.6125963904420186,-1.085442299691705,0,-1.2143705388217731,-0.7077713905974033
PNB.NS,PUNJAB NATIONAL BANK,253745,TRIGYN TECHNOLOGIES LTD.,BSE,0.15155275,0.005496834,0,Public,1,-2,-0.5973255658380118,-0.21409912192768799,0,-1.2143705388217731,-0.7077713905974033
PNB.NS,PUNJAB NATIONAL BANK,259395,UTTAM SUGAR MILLS LTD.,NSE,0.15155275,0.005496834,0,Public,0,-2,-0.9832648039386809,-0.7078031636500294,-2,-1.409221373102421,-1.0732350886643003
PNB.NS,PUNJAB NATIONAL BANK,259395,UTTAM SUGAR MILLS LTD.,BSE,0.15155275,0.005496834,0,Public,1,-1,-0.4171664350726486,-0.3289771125307822,-2,-1.409221373102421,-1.0732350886643003
PNB.NS,PUNJAB NATIONAL BANK,261362,VAIBHAV GLOBAL LTD.,NSE,0.15155275,0.005496834,0,Public,0,0,-0.9011134984230488,-0.5174859641372759,0,-0.20214350900304426,-0.25093217942483725
PNB.NS,PUNJAB NATIONAL BANK,261362,VAIBHAV GLOBAL LTD.,BSE,0.15155275,0.005496834,0,Public,1,2,0.5274521526102348,0.12112185194584275,0,-0.20214350900304426,-0.25093217942483725
PNB.NS,PUNJAB NATIONAL BANK,521842,VAKSONS AUTOMOBILES LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.06599855753190106,0.6981697105431184,0,-0.5357441544054339,-0.8675741006367338
PNB.NS,PUNJAB NATIONAL BANK,521842,VAKSONS AUTOMOBILES LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.9437613159941085,1.5953566498886784,0,-0.5357441544054339,-0.8675741006367338
PNB.NS,PUNJAB NATIONAL BANK,273814,YAMUNA SYNDICATE LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,0.2363346207208169,0.5733999089165683,0,0.3571669925479297,0.6826676270474755
PNB.NS,PUNJAB NATIONAL BANK,273814,YAMUNA SYNDICATE LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.27557680865973205,0.1483184073078443,0,0.3571669925479297,0.6826676270474755
PNB.NS,PUNJAB NATIONAL BANK,275237,ZENITH HEALTH CARE LTD.,BSE,0.15155275,0.005496834,0,Public,0,0,-0.11170963576584046,-0.11868783829036085,0,-0.18842102706860936,-0.4260556441229842
PNB.NS,PUNJAB NATIONAL BANK,275237,ZENITH HEALTH CARE LTD.,BSE,0.15155275,0.005496834,0,Public,1,0,0.11770536466405362,-0.10827450702696481,0,-0.18842102706860936,-0.4260556441229842
CANBK.NS,CANARA BANK,415,A B M KNOWLEDGEWARE LTD.,BSE,0.045707465,0.006407981,0,Public,0,1,0.10478620693855481,-0.008341112962748356,0,0.04208696247100668,-0.008226841603539758
CANBK.NS,CANARA BANK,415,A B M KNOWLEDGEWARE LTD.,BSE,0.045707465,0.006407981,0,Public,1,-1,-0.7059973833271819,-0.4485578099713938,0,0.04208696247100668,-0.008226841603539758
CANBK.NS,CANARA BANK,94131,A G I GREENPAC LTD.,NSE,0.045707465,0.006407981,0,Public,0,1,10.273850613297983,3.884167056824734,-1,-0.8465933798664927,-0.544164957229223
CANBK.NS,CANARA BANK,94131,A G I GREENPAC LTD.,BSE,0.045707465,0.006407981,0,Public,1,-1,-0.5507159371325178,-0.46659268850828484,-1,-0.8465933798664927,-0.544164957229223
CANBK.NS,CANARA BANK,3052,A T N INTERNATIONAL LTD.,NSE,0.045707465,0.006407981,0,Public,0,0,0.18039215153628207,-0.49414279997724775,1,1.5775985652980733,0.5516898931754638
CANBK.NS,CANARA BANK,3052,A T N INTERNATIONAL LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,0.502009273494616,-0.4624521373836295,1,1.5775985652980733,0.5516898931754638
CANBK.NS,CANARA BANK,6585,ADOR MULTIPRODUCTS LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,-0.2070055252894801,-0.10775264375480677,0,0.36780192868147893,-0.14471094381708663
CANBK.NS,CANARA BANK,6585,ADOR MULTIPRODUCTS LTD.,BSE,0.045707465,0.006407981,0,Public,0,0,0.41921243291872023,-0.09923887681097361,0,0.36780192868147893,-0.14471094381708663
CANBK.NS,CANARA BANK,6953,ADVENT COMPUTER SERVICES LTD.,BSE,0.045707465,0.006407981,0,Public,0,0,0.030375689719944546,-0.2917202435021829,0,-0.16839148466297943,0.2788907792415497
CANBK.NS,CANARA BANK,6953,ADVENT COMPUTER SERVICES LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,-0.05602070339464615,0.41595503089869396,0,-0.16839148466297943,0.2788907792415497
CANBK.NS,CANARA BANK,576804,AJOONI BIOTECH LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,0.0809258191635112,-0.1891831675861771,0,0.20627528816602492,0.15545316485618546
CANBK.NS,CANARA BANK,576804,AJOONI BIOTECH LTD.,NSE,0.045707465,0.006407981,0,Public,0,0,-0.22297555107682135,-0.3370734677811867,0,0.20627528816602492,0.15545316485618546
CANBK.NS,CANARA BANK,9431,AKAR AUTO INDS. LTD.,BSE,0.045707465,0.006407981,0,Public,0,0,-0.40561682669512805,-0.3883146035309818,0,0.05022460675585194,0.06578248266950938
CANBK.NS,CANARA BANK,9431,AKAR AUTO INDS. LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,-0.24232721437737229,-0.2302612517820951,0,0.05022460675585194,0.06578248266950938
CANBK.NS,CANARA BANK,11443,ALLSEC TECHNOLOGIES LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,0.40532432523465617,0.27464665938853255,-2,-2.9180054342335087,-1.4703466730150694
CANBK.NS,CANARA BANK,11443,ALLSEC TECHNOLOGIES LTD.,NSE,0.045707465,0.006407981,0,Public,0,-3,-1.133274153372876,-0.8238639642044773,-2,-2.9180054342335087,-1.4703466730150694
CANBK.NS,CANARA BANK,16820,ANSAL HOUSING LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,-0.13149774238649173,0.03823351443363181,-3,-1.2335609890623196,-1.0813453189947253
CANBK.NS,CANARA BANK,16820,ANSAL HOUSING LTD.,NSE,0.045707465,0.006407981,0,Public,0,-3,-0.8870645344473321,-0.4359315359801317,-3,-1.2335609890623196,-1.0813453189947253
CANBK.NS,CANARA BANK,20451,ARTEFACT PROJECTS LTD.,BSE,0.045707465,0.006407981,0,Public,0,0,0.4391999561018679,0.5865168518039426,0,0.0856687332996984,0.031522542110071855
CANBK.NS,CANARA BANK,20451,ARTEFACT PROJECTS LTD.,BSE,0.045707465,0.006407981,0,Public,1,0,0.05652428240360581,0.1719249124348307,0,0.0856687332996984,0.031522542110071855
