exchange,company_name,time,count,nskew,duvol
NSE,B F UTILITIES LTD.,-1,-2,-1.2147174521874609,-0.725626972540418
NSE,B G R ENERGY SYSTEMS LTD.,-1,-2,-1.3269278731684988,-0.6431787337746674
NSE,B K M INDUSTRIES LTD.,-1,0,0.0965400277255927,-0.06698572716743756
NSE,B L B LTD.,-1,0,-0.2974869724947126,-0.2139530114660295
NSE,B L KASHYAP & SONS LTD.,-1,-2,-0.7251908566910479,-0.47703217488910354
NSE,B S E L INFRASTRUCTURE REALTY LTD.,-1,-2,-0.9323159868544848,-0.22121456867197098
NSE,B S L LTD.,-1,-3,-1.5171757930757774,-0.5572231111007296
NSE,BAFNA PHARMACEUTICALS LTD.,-1,-1,-0.8074671998058681,-0.5657844808837352
NSE,BAJAJ AUTO LTD.,-1,0,0.27068518078661397,0.1868805778112486
NSE,BAJAJ CONSUMER CARE LTD.,-1,0,0.3409993458663743,0.03953061065621194
NSE,BAJAJ ELECTRICALS LTD.,-1,-2,-0.6179440267040859,-0.22311148605106493
NSE,BAJAJ FINANCE LTD.,-1,1,0.25664861288685137,0.02396199252585581
NSE,BAJAJ FINSERV LTD.,-1,1,0.47632424543361135,0.14868313917398715
NSE,BAJAJ HINDUSTHAN SUGAR LTD.,-1,-1,-0.8360150341731846,-0.4743125393578049
NSE,BAJAJ HOLDINGS & INVST. LTD.,-1,0,0.015640752589414008,-0.24892480702574238
NSE,BAL PHARMA LTD.,-1,-1,-1.0236803220679778,-0.4903334284850906
NSE,BALAJI AMINES LTD.,-1,-3,-0.7989945000407929,-0.6494528860414003
NSE,BALAJI TELEFILMS LTD.,-1,-1,-0.6714662394496435,-0.805238631620439
NSE,BALAXI PHARMACEUTICALS LTD.,-1,0,0.6435110386878758,1.1846228308882134
NSE,BALKRISHNA INDUSTRIES LTD.,-1,-1,-0.5591990520896957,-0.30061381019962524
NSE,BALKRISHNA PAPER MILLS LTD.,-1,1,0.05378628505014888,-0.19568091568673987
NSE,BALMER LAWRIE & CO. LTD.,-1,-2,-1.3305057916555847,-0.5306496898224679
NSE,BALRAMPUR CHINI MILLS LTD.,-1,0,0.15737694556066303,0.197843149146182
NSE,BANARAS BEADS LTD.,-1,-3,-1.6836335387209909,-1.0280829444633346
NSE,BANCO PRODUCTS (INDIA) LTD.,-1,1,0.23609135084037594,0.029626022629546837
NSE,BANG OVERSEAS LTD.,-1,-1,-0.8169683017584884,-0.5311891967706608
NSE,BANNARI AMMAN SPG. MILLS LTD.,-1,-1,-0.17572689660165972,-0.20368576015855536
NSE,BANNARI AMMAN SUGARS LTD.,-1,-1,-0.8078079210069682,-0.723439132784044
NSE,BANSWARA SYNTEX LTD.,-1,-3,-1.0020468776482239,-0.5874367842408709
NSE,BARAK VALLEY CEMENTS LTD.,-1,0,0.3904520596704349,0.63436188382326
NSE,BARTRONICS INDIA LTD.,-1,-1,0.04103164473403108,-0.09041958693263431
NSE,BATA INDIA LTD.,-1,0,-0.019646282182193577,0.22722053015442317
NSE,BAYER CROPSCIENCE LTD.,-1,0,0.4693280514549845,0.7781109517299591
NSE,BEARDSELL LTD.,-1,-1,-0.5927553960395674,0.17416242400336815
NSE,BEDMUTHA INDUSTRIES LTD.,-1,-1,-0.3682265032879206,-0.03266383181214926
NSE,BERGER PAINTS INDIA LTD.,-1,0,-2.0280289114421644,-0.678588627475402
NSE,BETA DRUGS LTD.,-1,-2,-0.6045378411015693,-0.43674846597696954
NSE,BHAGERIA INDUSTRIES LTD.,-1,0,0.5284459628189334,0.3642927405442237
NSE,BHAGYANAGAR INDIA LTD.,-1,0,-0.2581859218101687,-0.11188700182806639
NSE,BHANDARI HOSIERY EXPORTS LTD.,-1,-2,-1.0704616038258654,-0.04235871094110144
NSE,BHANSALI ENGINEERING POLYMERS LTD.,-1,-2,-1.239558588165751,-0.9962918939031852
NSE,BHARAT BIJLEE LTD.,-1,-1,-2.154574104403516,-1.1379935625197959
NSE,BHARAT DYNAMICS LTD.,-1,-1,-1.5378350053141512,-1.0301374773949397
NSE,BHARAT FORGE LTD.,-1,-1,-0.37660902656831663,-0.5243054911213827
NSE,BHARAT GEARS LTD.,-1,0,0.040250763871182066,0.0231936658452077
NSE,BHARAT HEAVY ELECTRICALS LTD.,-1,1,0.6020307640377153,-0.006047689330539254
NSE,BHARAT PETROLEUM CORPN. LTD.,-1,1,0.3074419325531216,0.09527321404487506
NSE,BHARAT RASAYAN LTD.,-1,-2,-1.965334404323947,-0.9188348445964055
NSE,BHARAT WIRE ROPES LTD.,-1,0,-0.3870649461122574,-0.30867459022422633
NSE,BHARATIYA GLOBAL INFOMEDIA LTD.,-1,0,-0.09725175000765009,0.2584584494715957
NSE,BHARTIYA INTERNATIONAL LTD.,-1,-2,-0.972160718506181,-0.5493797416464467
NSE,BIGBLOC CONSTRUCTION LTD.,-1,0,-0.46674944745567104,-0.3397504346459822
NSE,BIL ENERGY SYSTEMS LTD.,-1,0,0.3115523788824002,0.7419933614729801
NSE,BINANI INDUSTRIES LTD.,-1,-1,-0.22753315122413967,-0.08409081932548082
