symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,binary,nskew,duvol,ic_binary,ic_nskew,ic_duvol,roa,levarage,nic_prod_code
HDFCBANK.NS,H D F C BANK LTD.,395211,INDIAN ENERGY EXCHANGE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.738705293,0.392143201,1,0.44402226,0.218918172,15.8689,0,64
HDFCBANK.NS,H D F C BANK LTD.,395211,INDIAN ENERGY EXCHANGE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.501314536,-0.556206073,1,0.44402226,0.218918172,15.8689,0,64
HDFCBANK.NS,H D F C BANK LTD.,212051,INDIANIVESH LTD.,BSE,0.131438975,-0.006533492,1,Private,0,3,3.296843904,3.622125307,1,-0.5241725,-0.469004858,1.1257,3.3575,64
HDFCBANK.NS,H D F C BANK LTD.,212051,INDIANIVESH LTD.,BSE,0.131438975,-0.006533492,1,Private,1,2,1.665793684,1.004016638,1,-0.5241725,-0.469004858,1.1257,3.3575,64
HDFCBANK.NS,H D F C BANK LTD.,104559,INDITRADE CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.998333575,-0.934790695,0,0.46679255,0.596709543,2.6017,0,64
HDFCBANK.NS,H D F C BANK LTD.,104559,INDITRADE CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.556284678,0.00999053,0,0.46679255,0.596709543,2.6017,0,64
HDFCBANK.NS,H D F C BANK LTD.,99558,INDO-CITY INFOTECH LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.652705739,0.599994288,0,0.003646839,0.601023449,0.1355,0.076,64
HDFCBANK.NS,H D F C BANK LTD.,99558,INDO-CITY INFOTECH LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.564426659,3.206065072,0,0.003646839,0.601023449,0.1355,0.076,64
HDFCBANK.NS,H D F C BANK LTD.,99706,INDOKEM LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.182434318,-0.57075672,0,0.257094851,0.241745924,-2.5839,0.2151,20
HDFCBANK.NS,H D F C BANK LTD.,99706,INDOKEM LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.07007264,0.108075507,0,0.257094851,0.241745924,-2.5839,0.2151,20
HDFCBANK.NS,H D F C BANK LTD.,101070,INOX LEISURE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.318454616,0.261894597,0,-0.655043625,-0.571240311,5.7562,0.4359,59
HDFCBANK.NS,H D F C BANK LTD.,101070,INOX LEISURE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.698925734,-0.691485908,0,-0.655043625,-0.571240311,5.7562,0.4359,59
HDFCBANK.NS,H D F C BANK LTD.,101411,INTEGRA TELECOMMUNICATION & SOFTWARE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.121636903,0.125773162,1,1.51459327,1.075746081,-0.9034,0,26
HDFCBANK.NS,H D F C BANK LTD.,101411,INTEGRA TELECOMMUNICATION & SOFTWARE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.883766165,-0.676162981,1,1.51459327,1.075746081,-0.9034,0,26
HDFCBANK.NS,H D F C BANK LTD.,237692,INTERNATIONAL CONSTRUCTIONS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.318291429,2.46412902,0,0.388193424,0.936382224,-16.3272,0.3434,70
HDFCBANK.NS,H D F C BANK LTD.,237692,INTERNATIONAL CONSTRUCTIONS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.18760055,-0.56716089,0,0.388193424,0.936382224,-16.3272,0.3434,70
HDFCBANK.NS,H D F C BANK LTD.,305060,INTRASOFT TECHNOLOGIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.045237846,-0.013914231,1,0.325691626,0.290504356,0.9564,0,63
HDFCBANK.NS,H D F C BANK LTD.,305060,INTRASOFT TECHNOLOGIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.0949327,0.052631658,1,0.325691626,0.290504356,0.9564,0,63
HDFCBANK.NS,H D F C BANK LTD.,129366,IZMO LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.438565264,0.069633538,0,-0.035413564,0.021475568,0.2393,0.0786,26
HDFCBANK.NS,H D F C BANK LTD.,129366,IZMO LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.435669411,-0.394912943,0,-0.035413564,0.021475568,0.2393,0.0786,26
HDFCBANK.NS,H D F C BANK LTD.,104232,J M FINANCIAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,-0.253591556,-0.365982028,1,0.665882476,0.565098506,7.9276,0.0003,66
HDFCBANK.NS,H D F C BANK LTD.,104232,J M FINANCIAL LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.477884244,-0.482896404,1,0.665882476,0.565098506,7.9276,0.0003,66
HDFCBANK.NS,H D F C BANK LTD.,104476,J P T SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.819735494,-1.204960636,0,0.978245584,1.258534362,4.2592,0.0041,64
HDFCBANK.NS,H D F C BANK LTD.,104476,J P T SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-1.361122842,-1.057973978,0,0.978245584,1.258534362,4.2592,0.0041,64
HDFCBANK.NS,H D F C BANK LTD.,105184,JAGAN LAMPS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.145888298,-0.414636401,0,0.155648001,0.085014841,-0.0371,0.1736,27
HDFCBANK.NS,H D F C BANK LTD.,105184,JAGAN LAMPS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.000333132,-0.034653613,0,0.155648001,0.085014841,-0.0371,0.1736,27
HDFCBANK.NS,H D F C BANK LTD.,107677,JASCH INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.106192075,-0.133917369,0,-0.58905464,-0.464699312,5.6382,0.4585,13
HDFCBANK.NS,H D F C BANK LTD.,107677,JASCH INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,1,-0.121341221,-0.101618454,0,-0.58905464,-0.464699312,5.6382,0.4585,13
HDFCBANK.NS,H D F C BANK LTD.,108959,JAYSYNTH DYESTUFF (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.055109582,0.045845904,0,0.422509141,0.694311796,0.6684,0,20
HDFCBANK.NS,H D F C BANK LTD.,108959,JAYSYNTH DYESTUFF (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.251321581,0.34496064,0,0.422509141,0.694311796,0.6684,0,20
HDFCBANK.NS,H D F C BANK LTD.,565218,JIGAR CABLES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,1.467866134,1.782014813,0,-1.139864394,-1.353461701,2.6068,0.2608,27
HDFCBANK.NS,H D F C BANK LTD.,565218,JIGAR CABLES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,1.331149638,0.986747514,0,-1.139864394,-1.353461701,2.6068,0.2608,27
HDFCBANK.NS,H D F C BANK LTD.,109802,JINDAL HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.405118793,-0.460731898,0,0.229123784,0.059030773,-0.0563,2.235,55
HDFCBANK.NS,H D F C BANK LTD.,109802,JINDAL HOTELS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.56619858,0.350096034,0,0.229123784,0.059030773,-0.0563,2.235,55
HDFCBANK.NS,H D F C BANK LTD.,110466,JOONKTOLLEE TEA & INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.003199977,-0.12753299,0,0.281357358,0.343623128,-4.2643,0.3921,10
HDFCBANK.NS,H D F C BANK LTD.,110466,JOONKTOLLEE TEA & INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.209140909,0.263627059,0,0.281357358,0.343623128,-4.2643,0.3921,10
HDFCBANK.NS,H D F C BANK LTD.,110612,JOST'S ENGINEERING CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-1.088736864,-0.976536129,0,-0.051531869,-0.025481478,3.3479,0.4588,28
HDFCBANK.NS,H D F C BANK LTD.,110612,JOST'S ENGINEERING CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.713563201,-0.435139077,0,-0.051531869,-0.025481478,3.3479,0.4588,28
HDFCBANK.NS,H D F C BANK LTD.,62499,JUBILANT FOODWORKS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.908074878,-0.889825591,1,0.207950117,0.190741872,13.7874,0.0018,10
HDFCBANK.NS,H D F C BANK LTD.,62499,JUBILANT FOODWORKS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.840724157,-0.391271736,1,0.207950117,0.190741872,13.7874,0.0018,10
HDFCBANK.NS,H D F C BANK LTD.,120009,K I F S FINANCIAL SERVICES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.225954557,-0.458768858,0,0.617330925,1.256670577,5.9844,0.5912,64
HDFCBANK.NS,H D F C BANK LTD.,120009,K I F S FINANCIAL SERVICES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.412108712,0.735892008,0,0.617330925,1.256670577,5.9844,0.5912,64
HDFCBANK.NS,H D F C BANK LTD.,113737,KABSONS INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.25379969,-0.832175814,0,0.56072539,0.789679945,13.7978,0,46
HDFCBANK.NS,H D F C BANK LTD.,113737,KABSONS INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.460356091,1.347063192,0,0.56072539,0.789679945,13.7978,0,46
HDFCBANK.NS,H D F C BANK LTD.,386769,KALYANI INVESTMENT CO. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.413670027,0.322478287,0,-2.307898869,-0.59806666,8.1095,0,64
HDFCBANK.NS,H D F C BANK LTD.,386769,KALYANI INVESTMENT CO. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-1.703753032,-0.446951893,0,-2.307898869,-0.59806666,8.1095,0,64
HDFCBANK.NS,H D F C BANK LTD.,204853,KAMA HOLDINGS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,-0.066534965,-0.143767451,0,-1.372517602,-1.272617269,6.7285,0.0244,64
HDFCBANK.NS,H D F C BANK LTD.,204853,KAMA HOLDINGS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.778811954,-0.63855414,0,-1.372517602,-1.272617269,6.7285,0.0244,64
HDFCBANK.NS,H D F C BANK LTD.,339321,KAPIL RAJ FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.822211873,0.859150409,0,0.350280415,0.415629974,2.3656,0.0069,64
HDFCBANK.NS,H D F C BANK LTD.,339321,KAPIL RAJ FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-2.087661237,-3.655120532,0,0.350280415,0.415629974,2.3656,0.0069,64
HDFCBANK.NS,H D F C BANK LTD.,389433,KARMA ENERGY LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.019691199,0.280073719,1,-0.024133068,0.065365863,-1.1328,1.0057,35
HDFCBANK.NS,H D F C BANK LTD.,389433,KARMA ENERGY LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.176754754,-0.058889382,1,-0.024133068,0.065365863,-1.1328,1.0057,35
HDFCBANK.NS,H D F C BANK LTD.,375762,KAUSHALYA INFRASTRUCTURE DEVP. CORPN. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.12887141,-0.885039762,0,0.327506842,1.19199251,-0.6477,2.5059,55
HDFCBANK.NS,H D F C BANK LTD.,375762,KAUSHALYA INFRASTRUCTURE DEVP. CORPN. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.150303993,-1.244038019,0,0.327506842,1.19199251,-0.6477,2.5059,55
HDFCBANK.NS,H D F C BANK LTD.,120592,KHYATI MULTIMEDIA ENTERTAINMENT LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.471057732,1.462373002,0,-0.44046241,-1.314528288,-3.9683,0,73
HDFCBANK.NS,H D F C BANK LTD.,120592,KHYATI MULTIMEDIA ENTERTAINMENT LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.424007236,-1.093708079,0,-0.44046241,-1.314528288,-3.9683,0,73
HDFCBANK.NS,H D F C BANK LTD.,127279,KIMIA BIOSCIENCES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.024576902,0.133799147,0,0.39196509,0.480557831,4.02,20.697,21
HDFCBANK.NS,H D F C BANK LTD.,127279,KIMIA BIOSCIENCES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.129991246,-0.34706074,0,0.39196509,0.480557831,4.02,20.697,21
HDFCBANK.NS,H D F C BANK LTD.,121068,KIRAN VYAPAR LTD.,BSE,0.131438975,-0.006533492,1,Private,0,1,0.113400037,-0.345956194,1,0.725514077,0.559081896,3.692,0.042,64
HDFCBANK.NS,H D F C BANK LTD.,121068,KIRAN VYAPAR LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.227079141,0.42527622,1,0.725514077,0.559081896,3.692,0.042,64
HDFCBANK.NS,H D F C BANK LTD.,179481,KIRLOSKAR INDUSTRIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,1.684696056,0.851641883,1,0.302508462,0.143518984,4.8705,0,64
HDFCBANK.NS,H D F C BANK LTD.,179481,KIRLOSKAR INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-1.217394305,-0.68190565,1,0.302508462,0.143518984,4.8705,0,64
HDFCBANK.NS,H D F C BANK LTD.,102091,KOTIA ENTERPRISES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.980334184,-1.350332906,0,-0.046761098,0.092811479,2.5581,3.0613,46
HDFCBANK.NS,H D F C BANK LTD.,102091,KOTIA ENTERPRISES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.145370002,1.160380196,0,-0.046761098,0.092811479,2.5581,3.0613,46
HDFCBANK.NS,H D F C BANK LTD.,122994,KRANTI INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,1.255005964,1.195751664,0,-0.498321318,-0.864277996,2.6752,1.3959,28
HDFCBANK.NS,H D F C BANK LTD.,122994,KRANTI INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.86804467,1.787545413,0,-0.498321318,-0.864277996,2.6752,1.3959,28
HDFCBANK.NS,H D F C BANK LTD.,97414,KRETTO SYSCON LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.884574971,1.146171241,1,0.849547278,0.214613716,1.1665,0,46
HDFCBANK.NS,H D F C BANK LTD.,97414,KRETTO SYSCON LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.188139845,-0.570936698,1,0.849547278,0.214613716,1.1665,0,46
HDFCBANK.NS,H D F C BANK LTD.,385896,KRISHANA PHOSCHEM LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.451169135,0.005050079,1,1.360019707,1.505886391,2.698,0.6025,20
HDFCBANK.NS,H D F C BANK LTD.,385896,KRISHANA PHOSCHEM LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.556968035,1.03018121,1,1.360019707,1.505886391,2.698,0.6025,20
HDFCBANK.NS,H D F C BANK LTD.,123244,KRISHNA CAPITAL & SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.594285545,1.065188019,0,0.674815993,1.263271664,5.4455,0,64
HDFCBANK.NS,H D F C BANK LTD.,123244,KRISHNA CAPITAL & SECURITIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.719535703,0.897594817,0,0.674815993,1.263271664,5.4455,0,64
HDFCBANK.NS,H D F C BANK LTD.,125849,LA OPALA R G LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-1.530618949,-1.080983609,0,-0.254184734,-0.231190804,18.9708,0.0106,23
HDFCBANK.NS,H D F C BANK LTD.,125849,LA OPALA R G LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.046222558,0.196759167,0,-0.254184734,-0.231190804,18.9708,0.0106,23
HDFCBANK.NS,H D F C BANK LTD.,126008,LACTOSE (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.169220896,0.288997577,0,0.502621253,0.659655145,-1.6449,1.1832,21
HDFCBANK.NS,H D F C BANK LTD.,126008,LACTOSE (INDIA) LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.050540378,0.095974839,0,0.502621253,0.659655145,-1.6449,1.1832,21
HDFCBANK.NS,H D F C BANK LTD.,386002,LAXMI COTSPIN LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.103590483,-0.706535971,0,0.456863581,-0.47200681,2.4026,1.246,13
HDFCBANK.NS,H D F C BANK LTD.,386002,LAXMI COTSPIN LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.493412309,-0.021741803,0,0.456863581,-0.47200681,2.4026,1.246,13
HDFCBANK.NS,H D F C BANK LTD.,128783,LINC LTD.,BSE,0.131438975,-0.006533492,1,Private,1,2,0.648747599,0.315783193,0,0.052596761,0.350158617,2.7893,0.543,32
HDFCBANK.NS,H D F C BANK LTD.,128783,LINC LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-1.337030948,-0.944901328,0,0.052596761,0.350158617,2.7893,0.543,32
HDFCBANK.NS,H D F C BANK LTD.,68091,LLOYDS STEELS INDS. LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.031184789,-1.100416381,0,0.42058588,1.115815659,-4.6861,0.004,25
HDFCBANK.NS,H D F C BANK LTD.,68091,LLOYDS STEELS INDS. LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.189806036,-0.715441812,0,0.42058588,1.115815659,-4.6861,0.004,25
HDFCBANK.NS,H D F C BANK LTD.,377445,LOTUS EYE HOSPITAL & INSTITUTE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-1.210233411,-0.898952163,2,0.557631903,0.25294451,3.0858,0.0061,86
HDFCBANK.NS,H D F C BANK LTD.,377445,LOTUS EYE HOSPITAL & INSTITUTE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.967075779,-0.836012361,2,0.557631903,0.25294451,3.0858,0.0061,86
HDFCBANK.NS,H D F C BANK LTD.,130248,LUMAX INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,-0.133724883,-0.28489105,2,0.592858276,0.364859436,5.7426,0.3552,27
HDFCBANK.NS,H D F C BANK LTD.,130248,LUMAX INDUSTRIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.779078396,-0.747559057,2,0.592858276,0.364859436,5.7426,0.3552,27
HDFCBANK.NS,H D F C BANK LTD.,85967,LYKIS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.053668985,0.110066428,0,0.188855173,-0.005560317,-0.2479,3.2955,46
HDFCBANK.NS,H D F C BANK LTD.,85967,LYKIS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.212522914,-0.241803396,0,0.188855173,-0.005560317,-0.2479,3.2955,46
HDFCBANK.NS,H D F C BANK LTD.,298464,MADHYA BHARAT AGRO PRODUCTS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.471515017,1.019491337,0,-0.706692296,-0.959580441,3.6353,0.4388,20
HDFCBANK.NS,H D F C BANK LTD.,298464,MADHYA BHARAT AGRO PRODUCTS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.651280723,-0.885829548,0,-0.706692296,-0.959580441,3.6353,0.4388,20
HDFCBANK.NS,H D F C BANK LTD.,409372,MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.323030756,0.868502792,0,-0.072907729,-0.356205277,-2.3685,0.2015,26
HDFCBANK.NS,H D F C BANK LTD.,409372,MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.182801605,-0.409010786,0,-0.072907729,-0.356205277,-2.3685,0.2015,26
HDFCBANK.NS,H D F C BANK LTD.,135099,MAHAAN FOODS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.088665958,0.16034073,0,-0.110434715,-0.074273779,-0.3418,0,64
HDFCBANK.NS,H D F C BANK LTD.,135099,MAHAAN FOODS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.066003085,-0.008031047,0,-0.110434715,-0.074273779,-0.3418,0,64
HDFCBANK.NS,H D F C BANK LTD.,135675,MAHARASHTRA CORPORATION LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-2.542962698,-7.117491166,0,0.460261296,0.987228748,-13.4602,0.0016,46
HDFCBANK.NS,H D F C BANK LTD.,135675,MAHARASHTRA CORPORATION LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,1.39980502,2.690742436,0,0.460261296,0.987228748,-13.4602,0.0016,46
HDFCBANK.NS,H D F C BANK LTD.,135716,MAHARASHTRA SEAMLESS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,2,0.501524563,0.019286076,0,-0.455910658,-0.050990084,5.4163,0.0113,24
HDFCBANK.NS,H D F C BANK LTD.,135716,MAHARASHTRA SEAMLESS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.901498038,0.699641032,0,-0.455910658,-0.050990084,5.4163,0.0113,24
HDFCBANK.NS,H D F C BANK LTD.,379432,MAHINDRA LOGISTICS LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,0.496227539,0.084080263,0,0.298485536,0.428101906,7.0738,0,52
HDFCBANK.NS,H D F C BANK LTD.,379432,MAHINDRA LOGISTICS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.293816987,0.12565408,0,0.298485536,0.428101906,7.0738,0,52
HDFCBANK.NS,H D F C BANK LTD.,138305,MANGALAM INDUSTRIAL FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.228249055,-0.70292438,0,0.059761876,0.313871785,-0.2895,0,64
HDFCBANK.NS,H D F C BANK LTD.,138305,MANGALAM INDUSTRIAL FINANCE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.031276771,-0.847030199,0,0.059761876,0.313871785,-0.2895,0,64
HDFCBANK.NS,H D F C BANK LTD.,507748,MANGALAM SEEDS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.013289014,0.631504735,1,0.488808953,0.193238514,10.2675,0.2021,11
HDFCBANK.NS,H D F C BANK LTD.,507748,MANGALAM SEEDS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.090456591,-0.34709931,1,0.488808953,0.193238514,10.2675,0.2021,11
HDFCBANK.NS,H D F C BANK LTD.,259624,MARSHALL MACHINES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.076002817,-0.319067454,0,0.857248752,0.955159636,6.9242,1.6214,26
HDFCBANK.NS,H D F C BANK LTD.,259624,MARSHALL MACHINES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,1.01211108,1.024679992,0,0.857248752,0.955159636,6.9242,1.6214,26
HDFCBANK.NS,H D F C BANK LTD.,290834,MARVEL DECOR LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.146422118,0.155522019,0,1.144145542,0.98347874,7.0136,0.0583,46
HDFCBANK.NS,H D F C BANK LTD.,290834,MARVEL DECOR LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-0.626674367,-0.952313438,0,1.144145542,0.98347874,7.0136,0.0583,46
HDFCBANK.NS,H D F C BANK LTD.,141303,MASTER TRUST LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.19823072,0.048055505,0,0.670737727,0.834507026,-0.264,0.4674,64
HDFCBANK.NS,H D F C BANK LTD.,141303,MASTER TRUST LTD.,BSE,0.131438975,-0.006533492,1,Private,0,1,5.978907028,2.400228202,0,0.670737727,0.834507026,-0.264,0.4674,64
HDFCBANK.NS,H D F C BANK LTD.,334900,MATRIMONY.COM LTD.,NSE,0.131438975,-0.006533492,1,Private,0,1,-0.381362284,0.295676225,0,-2.032319179,-1.34226775,19.2257,0.037,96
HDFCBANK.NS,H D F C BANK LTD.,334900,MATRIMONY.COM LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.51577603,0.210493536,0,-2.032319179,-1.34226775,19.2257,0.037,96
HDFCBANK.NS,H D F C BANK LTD.,142780,MEDIA MATRIX WORLDWIDE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.497399944,-0.455578193,0,-0.013167344,-0.096487885,0.0572,0,59
HDFCBANK.NS,H D F C BANK LTD.,142780,MEDIA MATRIX WORLDWIDE LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.300501553,0.329781863,0,-0.013167344,-0.096487885,0.0572,0,59
HDFCBANK.NS,H D F C BANK LTD.,486139,MEGASTAR FOODS LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,0.967736858,1.211351721,0,-0.489058699,0.044088303,3.4501,3.578,10
HDFCBANK.NS,H D F C BANK LTD.,486139,MEGASTAR FOODS LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,-0.97134298,-1.352129656,0,-0.489058699,0.044088303,3.4501,3.578,10
HDFCBANK.NS,H D F C BANK LTD.,393756,METROPOLIS HEALTHCARE LTD.,BSE,0.131438975,-0.006533492,1,Private,1,1,0.051249163,-0.264667503,0,-0.411089057,-0.127900379,18.0234,0,86
HDFCBANK.NS,H D F C BANK LTD.,393756,METROPOLIS HEALTHCARE LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-1.758666718,-1.463251012,0,-0.411089057,-0.127900379,18.0234,0,86
HDFCBANK.NS,H D F C BANK LTD.,146320,MILTON INDUSTRIES LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,0.218078246,0.326184882,0,-0.985785925,-0.984705515,2.1096,0.7593,23
HDFCBANK.NS,H D F C BANK LTD.,146320,MILTON INDUSTRIES LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.316287971,-0.341699195,0,-0.985785925,-0.984705515,2.1096,0.7593,23
HDFCBANK.NS,H D F C BANK LTD.,146438,MINDA CORPORATION LTD.,NSE,0.131438975,-0.006533492,1,Private,0,0,-1.200056957,-0.993627021,0,-1.223471186,-0.339018073,8.5047,0.6099,29
HDFCBANK.NS,H D F C BANK LTD.,146438,MINDA CORPORATION LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.567521145,-0.567927878,0,-1.223471186,-0.339018073,8.5047,0.6099,29
HDFCBANK.NS,H D F C BANK LTD.,147887,MODISON LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.279460515,-0.17784896,0,-0.185372576,-0.287533844,10.4972,0.1054,27
HDFCBANK.NS,H D F C BANK LTD.,147887,MODISON LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.270046294,0.088278207,0,-0.185372576,-0.287533844,10.4972,0.1054,27
HDFCBANK.NS,H D F C BANK LTD.,158081,MONARCH NETWORTH CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,0,0,0.155080037,0.031786398,1,0.751131782,0.539731484,10.4349,0.0822,66
HDFCBANK.NS,H D F C BANK LTD.,158081,MONARCH NETWORTH CAPITAL LTD.,BSE,0.131438975,-0.006533492,1,Private,1,0,-0.281806509,-0.267450365,1,0.751131782,0.539731484,10.4349,0.0822,66
