symbol,banker_name,co_code,company_name,exchange,beta,mes,vulnerable,type,time,binary,nskew,duvol
ICICIBANK.NS,I C I C I BANK LTD.,248135,TATA INVESTMENT CORPN. LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.03825731495303697,0.5729412670431292
ICICIBANK.NS,I C I C I BANK LTD.,248135,TATA INVESTMENT CORPN. LTD.,NSE,0.082752672,-0.006333315,True,Private,1,1,0.089340258025229,0.3619441934706605
ICICIBANK.NS,I C I C I BANK LTD.,371246,TV18 BROADCAST LTD.,NSE,0.082752672,-0.006333315,True,Private,1,0,-0.07089320621593947,-0.764641135305142
ICICIBANK.NS,I C I C I BANK LTD.,371246,TV18 BROADCAST LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,-0.05974833914811557,-0.6388675038333935
ICICIBANK.NS,I C I C I BANK LTD.,255475,TWENTYFIRST CENTURY MGMT. SERVICES LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.024655206442305427,0.2586761952141025
ICICIBANK.NS,I C I C I BANK LTD.,255475,TWENTYFIRST CENTURY MGMT. SERVICES LTD.,NSE,0.082752672,-0.006333315,True,Private,1,0,0.03701263994451207,0.716587561339728
ICICIBANK.NS,I C I C I BANK LTD.,83700,U Y FINCORP LTD.,BSE,0.082752672,-0.006333315,True,Private,1,0,0.016994368476807926,0.0642720915418666
ICICIBANK.NS,I C I C I BANK LTD.,83700,U Y FINCORP LTD.,BSE,0.082752672,-0.006333315,True,Private,0,0,-0.004081847840668406,0.01927198157809241
ICICIBANK.NS,I C I C I BANK LTD.,580031,UNIINFO TELECOM SERVICES LTD.,NSE,0.082752672,-0.006333315,True,Private,1,0,0.10410767203303718,1.2044287230715276
ICICIBANK.NS,I C I C I BANK LTD.,580031,UNIINFO TELECOM SERVICES LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.02094520885865682,0.26036700922275163
ICICIBANK.NS,I C I C I BANK LTD.,49571,URJA GLOBAL LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,-0.11575330357255183,-0.402648433494836
ICICIBANK.NS,I C I C I BANK LTD.,49571,URJA GLOBAL LTD.,NSE,0.082752672,-0.006333315,True,Private,1,0,-0.044005954053308094,-0.7316372703284053
ICICIBANK.NS,I C I C I BANK LTD.,262572,VARDHMAN ACRYLICS LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.023081247281751215,0.15533033506412144
ICICIBANK.NS,I C I C I BANK LTD.,262572,VARDHMAN ACRYLICS LTD.,NSE,0.082752672,-0.006333315,True,Private,1,1,0.04516314783553733,0.3182016652438691
ICICIBANK.NS,I C I C I BANK LTD.,169724,VIJI FINANCE LTD.,NSE,0.082752672,-0.006333315,True,Private,1,0,-0.001406989740347766,-0.20393977717542494
ICICIBANK.NS,I C I C I BANK LTD.,169724,VIJI FINANCE LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.0007732438712354569,0.03214974009650877
ICICIBANK.NS,I C I C I BANK LTD.,269199,VISION CINEMAS LTD.,BSE,0.082752672,-0.006333315,True,Private,0,0,0.013322150460036349,0.3324203199989212
ICICIBANK.NS,I C I C I BANK LTD.,269199,VISION CINEMAS LTD.,BSE,0.082752672,-0.006333315,True,Private,1,0,0.029455903235058697,0.22498230854281714
ICICIBANK.NS,I C I C I BANK LTD.,269912,VOLTAMP TRANSFORMERS LTD.,NSE,0.082752672,-0.006333315,True,Private,1,1,-0.013307446553940123,-0.07847291351595291
ICICIBANK.NS,I C I C I BANK LTD.,269912,VOLTAMP TRANSFORMERS LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,0.0020757895697460604,0.06824642385177085
ICICIBANK.NS,I C I C I BANK LTD.,44992,WINPRO INDUSTRIES LTD.,BSE,0.082752672,-0.006333315,True,Private,0,1,0.38005803602026594,0.889775727193214
ICICIBANK.NS,I C I C I BANK LTD.,44992,WINPRO INDUSTRIES LTD.,BSE,0.082752672,-0.006333315,True,Private,1,1,-0.25738761890920453,-0.6679609076110906
ICICIBANK.NS,I C I C I BANK LTD.,337792,WONDERLA HOLIDAYS LTD.,NSE,0.082752672,-0.006333315,True,Private,0,0,-0.0019504408789376363,0.30209794457309225
ICICIBANK.NS,I C I C I BANK LTD.,337792,WONDERLA HOLIDAYS LTD.,NSE,0.082752672,-0.006333315,True,Private,1,1,0.04491149431710476,0.4055084909593053
ICICIBANK.NS,I C I C I BANK LTD.,273769,YAMINI INVESTMENT CO. LTD.,BSE,0.082752672,-0.006333315,True,Private,0,0,0.002423621634675563,0.07978248458291452
ICICIBANK.NS,I C I C I BANK LTD.,273769,YAMINI INVESTMENT CO. LTD.,BSE,0.082752672,-0.006333315,True,Private,1,0,-0.09297704006131409,-2.3278915700437364
CANBK.NS,CANARA BANK,415,A B M KNOWLEDGEWARE LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.010291873836370284,-0.1181932040711767
CANBK.NS,CANARA BANK,415,A B M KNOWLEDGEWARE LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.01657986397116711,0.017472339191965055
CANBK.NS,CANARA BANK,94131,A G I GREENPAC LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.9548206712674053,4.918091510678498
CANBK.NS,CANARA BANK,94131,A G I GREENPAC LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.04126073286587048,-0.3831454543328496
CANBK.NS,CANARA BANK,9431,AKAR AUTO INDS. LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.011367856876558717,0.04462442508526297
CANBK.NS,CANARA BANK,9431,AKAR AUTO INDS. LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.01584132237193981,-0.07534149423468647
CANBK.NS,CANARA BANK,11443,ALLSEC TECHNOLOGIES LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.09702451561561024,-0.7403933437086844
CANBK.NS,CANARA BANK,11443,ALLSEC TECHNOLOGIES LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.11593417184124866,1.0698459700080745
CANBK.NS,CANARA BANK,16820,ANSAL HOUSING LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.07773170396820057,-0.6605550975677407
CANBK.NS,CANARA BANK,16820,ANSAL HOUSING LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.015216630010229278,0.1576959308560027
CANBK.NS,CANARA BANK,20451,ARTEFACT PROJECTS LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.005495602250768042,0.10993927095109964
CANBK.NS,CANARA BANK,20451,ARTEFACT PROJECTS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.01521792755915676,0.3160999853082212
CANBK.NS,CANARA BANK,23668,ASTRA MICROWAVE PRODUCTS LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.018544080241882886,-0.24699077498028468
CANBK.NS,CANARA BANK,23668,ASTRA MICROWAVE PRODUCTS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.058666464136684734,-0.2942662606792186
CANBK.NS,CANARA BANK,25159,AVANTEL LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.1759495622931029,-0.9725962498490006
CANBK.NS,CANARA BANK,25159,AVANTEL LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.014369826591869837,-0.14932475965591727
CANBK.NS,CANARA BANK,29203,BAL PHARMA LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.08782120737382752,-0.6947902784364443
CANBK.NS,CANARA BANK,29203,BAL PHARMA LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.12596639701730314,-0.4343024085552447
CANBK.NS,CANARA BANK,33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.0469199260477215,-0.30091724599294606
CANBK.NS,CANARA BANK,33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.0832427656677393,-0.5727972765761807
CANBK.NS,CANARA BANK,51096,CORDS CABLE INDS. LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.047154584789648256,-0.3101191840991913
CANBK.NS,CANARA BANK,51096,CORDS CABLE INDS. LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.023496701825383905,0.24042125998531386
CANBK.NS,CANARA BANK,51759,COUNTRY CLUB HOSPITALITY & HOLIDAYS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.03756716780620663,0.5661060513066954
CANBK.NS,CANARA BANK,51759,COUNTRY CLUB HOSPITALITY & HOLIDAYS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.052766132686944744,-0.5333204858229037
CANBK.NS,CANARA BANK,58197,DELTON CABLES LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.03360773126588194,0.4215971418424912
CANBK.NS,CANARA BANK,58197,DELTON CABLES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.015515998546693931,0.2968242212550682
CANBK.NS,CANARA BANK,71470,F C S SOFTWARE SOLUTIONS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.0011748564538386684,-0.039959050719795594
CANBK.NS,CANARA BANK,71470,F C S SOFTWARE SOLUTIONS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.002355023821923795,0.09095847380759466
CANBK.NS,CANARA BANK,73839,FLEX FOODS LTD.,BSE,0.045707465,0.006407981,False,Public,0,1,0.051427219049365085,0.24127291657634792
CANBK.NS,CANARA BANK,73839,FLEX FOODS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.022687998750174996,-0.32100786447704943
CANBK.NS,CANARA BANK,352354,G T L INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.005301453343593784,-0.07323539794128785
CANBK.NS,CANARA BANK,352354,G T L INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.010479879277900573,0.13222787027834118
CANBK.NS,CANARA BANK,538611,GAYATRI HIGHWAYS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.0036789596765209537,0.215447155023052
CANBK.NS,CANARA BANK,538611,GAYATRI HIGHWAYS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.0011704356662451283,-0.03261856482209493
CANBK.NS,CANARA BANK,102958,GODAWARI POWER & ISPAT LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.07641990076550609,0.5874008875551318
CANBK.NS,CANARA BANK,102958,GODAWARI POWER & ISPAT LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.023407952246158766,-0.2091327319364984
CANBK.NS,CANARA BANK,369886,GOKALDAS EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.01735082961912103,0.19239438959998686
CANBK.NS,CANARA BANK,369886,GOKALDAS EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.03398285375383746,0.1251137240928698
CANBK.NS,CANARA BANK,77393,GOLDEN TOBACCO LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.06076943911127617,-0.3066459920999134
CANBK.NS,CANARA BANK,77393,GOLDEN TOBACCO LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.010273669552601108,0.010230806782967547
CANBK.NS,CANARA BANK,91512,HAVELLS INDIA LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.004349881200425531,-0.015282599825260652
CANBK.NS,CANARA BANK,91512,HAVELLS INDIA LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.015723654497292343,0.1302845258720528
CANBK.NS,CANARA BANK,91539,HAWA ENGINEERS LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,0.025848791417531044,0.35982610447557783
CANBK.NS,CANARA BANK,91539,HAWA ENGINEERS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.006828286442802285,0.08274136561513612
CANBK.NS,CANARA BANK,94220,HINDUSTHAN URBAN INFRASTRUCTURE LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,0.02930871305032578,0.26254282379327515
CANBK.NS,CANARA BANK,94220,HINDUSTHAN URBAN INFRASTRUCTURE LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.017075565612781778,0.14322891714740846
CANBK.NS,CANARA BANK,95627,HOUSING & URBAN DEVP. CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.23388306587545354,-0.858688428768825
CANBK.NS,CANARA BANK,95627,HOUSING & URBAN DEVP. CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.010227614705166848,0.24996273296618915
CANBK.NS,CANARA BANK,9780,HUBTOWN LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.027591516873842797,0.214940895888586
CANBK.NS,CANARA BANK,9780,HUBTOWN LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.03336866611250751,-0.1811016640985496
CANBK.NS,CANARA BANK,60602,INCREDIBLE INDUSTRIES LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.0051674595478479485,-0.032391439504422095
CANBK.NS,CANARA BANK,60602,INCREDIBLE INDUSTRIES LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.24350276395454043,1.7261640696045049
CANBK.NS,CANARA BANK,98604,INDIA TOURISM DEVP. CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.00022092351688331673,-0.14516783490127813
CANBK.NS,CANARA BANK,98604,INDIA TOURISM DEVP. CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.11549783491278187,-1.0235118536776313
CANBK.NS,CANARA BANK,99444,INDO- NATIONAL LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.0947823568216418,-0.36705357582378706
CANBK.NS,CANARA BANK,99444,INDO- NATIONAL LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.2022954782424249,-0.9318154867910297
CANBK.NS,CANARA BANK,104039,J L MORISON (INDIA) LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.09492520597139258,-0.8646500542176803
CANBK.NS,CANARA BANK,104039,J L MORISON (INDIA) LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.029319999917883033,-0.2868781114212108
CANBK.NS,CANARA BANK,105265,JAGATJIT INDUSTRIES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,0.005562166984962693,0.05539042232322634
CANBK.NS,CANARA BANK,105265,JAGATJIT INDUSTRIES LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.00012034907684874584,-0.006367352231522103
CANBK.NS,CANARA BANK,105677,JAI BALAJI INDS. LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.015670046121765754,-0.1943010048532111
CANBK.NS,CANARA BANK,105677,JAI BALAJI INDS. LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.01921938399437425,-0.023369756994174578
CANBK.NS,CANARA BANK,73790,JOHN COCKERILL INDIA LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.008233363263899566,0.3372965763830784
CANBK.NS,CANARA BANK,73790,JOHN COCKERILL INDIA LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.03935610936490245,0.12981816498691193
CANBK.NS,CANARA BANK,421977,K B C GLOBAL LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.30728423632947316,1.9077820723095462
CANBK.NS,CANARA BANK,421977,K B C GLOBAL LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.10449060796150668,-0.9202492699481111
CANBK.NS,CANARA BANK,115356,KAMAT HOTELS (INDIA) LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.07040516003706691,-0.40981936318838774
CANBK.NS,CANARA BANK,115356,KAMAT HOTELS (INDIA) LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,-0.012430805787444769,-0.014302471612130363
CANBK.NS,CANARA BANK,119001,KELTECH ENERGIES LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.037123090942225816,0.35608831698277976
CANBK.NS,CANARA BANK,119001,KELTECH ENERGIES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.02194487013278566,-0.11855890546171165
CANBK.NS,CANARA BANK,122902,KOVILPATTI LAKSHMI ROLLER FLOUR MILLS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.023025013220417487,-0.2896547776704135
CANBK.NS,CANARA BANK,122902,KOVILPATTI LAKSHMI ROLLER FLOUR MILLS LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.023424241877957965,-0.017338015972132772
CANBK.NS,CANARA BANK,129795,LOTUS CHOCOLATE CO. LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,0.008258740121323889,0.32676581905115765
CANBK.NS,CANARA BANK,129795,LOTUS CHOCOLATE CO. LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.02037414815669314,-0.42818036564429846
CANBK.NS,CANARA BANK,135087,MAHA RASHTRA APEX CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.006437347059982846,-0.07354979473308797
CANBK.NS,CANARA BANK,135087,MAHA RASHTRA APEX CORPN. LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.02470139221991029,0.6049488006651094
CANBK.NS,CANARA BANK,151174,MURUDESHWAR CERAMICS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.06765269975461828,-0.49176898882787223
CANBK.NS,CANARA BANK,151174,MURUDESHWAR CERAMICS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.07326797849134414,-0.7123197029210208
CANBK.NS,CANARA BANK,153598,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.08234424382419395,-0.5985750479453681
CANBK.NS,CANARA BANK,153598,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.003161722821968062,0.08657637194032973
CANBK.NS,CANARA BANK,153595,NAGREEKA EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.036275336970095266,0.0010278995122320496
CANBK.NS,CANARA BANK,153595,NAGREEKA EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.1407323694262,-0.664119572658837
CANBK.NS,CANARA BANK,30948,P O C L ENTERPRISES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.004004000178132681,0.055165451658167
CANBK.NS,CANARA BANK,30948,P O C L ENTERPRISES LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.07825481357639973,0.5579624708624994
CANBK.NS,CANARA BANK,99432,PANASONIC CARBON INDIA CO. LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.013040226488522752,0.19290034941149312
CANBK.NS,CANARA BANK,99432,PANASONIC CARBON INDIA CO. LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.16496387409890753,-0.91481924213014
CANBK.NS,CANARA BANK,177066,PONDY OXIDES & CHEMICALS LTD.,BSE,0.045707465,0.006407981,False,Public,0,1,0.004045998892382736,-0.10741845877919678
CANBK.NS,CANARA BANK,177066,PONDY OXIDES & CHEMICALS LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,-0.0523265412622062,-0.6076546219813675
CANBK.NS,CANARA BANK,273056,PRISM MEDICO & PHARMACY LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.06997356625560255,-0.38118744354487116
CANBK.NS,CANARA BANK,273056,PRISM MEDICO & PHARMACY LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.05662748139106533,0.3085969966610423
CANBK.NS,CANARA BANK,403303,PRITIKA AUTO INDS. LTD.,BSE,0.045707465,0.006407981,False,Public,0,1,0.07669075320641043,0.48766791773022783
CANBK.NS,CANARA BANK,403303,PRITIKA AUTO INDS. LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.044892519382794184,0.33771930276829343
CANBK.NS,CANARA BANK,190071,RAJ TELEVISION NETWORK LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.130683987565762,-0.40176568257795053
CANBK.NS,CANARA BANK,190071,RAJ TELEVISION NETWORK LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.0049177068468211765,0.0923651943586274
CANBK.NS,CANARA BANK,190998,RAJESH EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,-0.004138226074176157,0.20106561735559908
CANBK.NS,CANARA BANK,190998,RAJESH EXPORTS LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.04215130590355335,0.13659702873059168
CANBK.NS,CANARA BANK,192547,RAMA STEEL TUBES LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.08720530489499634,0.3428856644221003
CANBK.NS,CANARA BANK,192547,RAMA STEEL TUBES LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.05703893757030743,0.41222107528794655
CANBK.NS,CANARA BANK,134435,RAMCO CEMENTS LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.0421752336204033,0.40365776526958014
CANBK.NS,CANARA BANK,134435,RAMCO CEMENTS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.005611365738922002,-0.07343335721208735
CANBK.NS,CANARA BANK,367383,RANE (MADRAS) LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.07424431479886288,-0.4697478679069117
CANBK.NS,CANARA BANK,367383,RANE (MADRAS) LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.2111909146247769,-1.3483425083023544
CANBK.NS,CANARA BANK,27747,RELIANCE INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.028407814939357755,0.31955212106754527
CANBK.NS,CANARA BANK,27747,RELIANCE INFRASTRUCTURE LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.012087503218392871,-0.035653410493612266
CANBK.NS,CANARA BANK,198383,RISHI TECHTEX LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.02490259032664297,0.02097594824510332
CANBK.NS,CANARA BANK,198383,RISHI TECHTEX LTD.,BSE,0.045707465,0.006407981,False,Public,1,1,0.059652586015104585,0.36366288903898436
CANBK.NS,CANARA BANK,244495,S M L ISUZU LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.06584867635957893,-0.40996052239288633
CANBK.NS,CANARA BANK,244495,S M L ISUZU LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.13512715858069954,-0.6552720025095687
CANBK.NS,CANARA BANK,208942,SALZER ELECTRONICS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.08035835980988812,-0.07154154220082763
CANBK.NS,CANARA BANK,208942,SALZER ELECTRONICS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.014153377888699945,0.2159491345508577
CANBK.NS,CANARA BANK,213798,SATHAVAHANA ISPAT LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.03582744059087151,0.4195378658442364
CANBK.NS,CANARA BANK,213798,SATHAVAHANA ISPAT LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.015113787458837723,0.23481612075498703
CANBK.NS,CANARA BANK,215900,SEASONS TEXTILES LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.013742879868799983,0.14565468328972503
CANBK.NS,CANARA BANK,215900,SEASONS TEXTILES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.02325025520075497,-0.32443536907551856
CANBK.NS,CANARA BANK,216993,SESHASAYEE PAPER & BOARDS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.05565514058625837,-0.5387477800108622
CANBK.NS,CANARA BANK,216993,SESHASAYEE PAPER & BOARDS LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.9713817768266941,5.2218590901813675
CANBK.NS,CANARA BANK,16635,SHIVA TEXYARN LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.0038827338499512424,0.07927322997187394
CANBK.NS,CANARA BANK,16635,SHIVA TEXYARN LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.06020806797643229,-0.5231870924757835
CANBK.NS,CANARA BANK,227082,SIKA INTERPLANT SYSTEMS LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,-0.03289634338383714,-0.16081064338600604
CANBK.NS,CANARA BANK,227082,SIKA INTERPLANT SYSTEMS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.03451505840640859,-0.12288993002796778
CANBK.NS,CANARA BANK,239274,SUMEDHA FISCAL SERVICES LTD.,BSE,0.045707465,0.006407981,False,Public,0,0,0.012654555745238943,0.07158994191150174
CANBK.NS,CANARA BANK,239274,SUMEDHA FISCAL SERVICES LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,-0.05083862163815931,-0.3642905189521939
CANBK.NS,CANARA BANK,244037,SUYOG TELEMATICS LTD.,BSE,0.045707465,0.006407981,False,Public,1,0,0.044892446209222066,0.4834364451219104
CANBK.NS,CANARA BANK,244037,SUYOG TELEMATICS LTD.,BSE,0.045707465,0.006407981,False,Public,0,1,0.0317307466195072,0.37446566034042156
CANBK.NS,CANARA BANK,244486,SWARAJ ENGINES LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.018808292287741564,0.13746665458424964
CANBK.NS,CANARA BANK,244486,SWARAJ ENGINES LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.09211979340404847,-0.4865371749691437
CANBK.NS,CANARA BANK,246538,T T K PRESTIGE LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.0642295150198988,-0.5175410863926352
CANBK.NS,CANARA BANK,246538,T T K PRESTIGE LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.037770464391111834,0.14451264760732788
CANBK.NS,CANARA BANK,246634,T V TODAY NETWORK LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.058901966415632334,0.27249865837034853
CANBK.NS,CANARA BANK,246634,T V TODAY NETWORK LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.05221718189817285,0.3583717973379749
CANBK.NS,CANARA BANK,247825,TARAPUR TRANSFORMERS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,0.04305071895187326,0.8420621807289564
CANBK.NS,CANARA BANK,247825,TARAPUR TRANSFORMERS LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,0.0967589278218244,1.1870290329124549
CANBK.NS,CANARA BANK,338739,TARMAT LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.05073879745490146,-0.06354436024982882
CANBK.NS,CANARA BANK,338739,TARMAT LTD.,NSE,0.045707465,0.006407981,False,Public,1,0,-0.002087078098539775,0.031191462657520687
CANBK.NS,CANARA BANK,251664,TITAN COMPANY LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.29457514328012196,1.2643314825502339
CANBK.NS,CANARA BANK,251664,TITAN COMPANY LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.0014099528624606488,0.00810055164340907
CANBK.NS,CANARA BANK,73840,UFLEX LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,-0.00010407496487395721,-0.029240509177317367
CANBK.NS,CANARA BANK,73840,UFLEX LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.01424237663204974,0.12360582741868303
CANBK.NS,CANARA BANK,258035,UNIPHOS ENTERPRISES LTD.,NSE,0.045707465,0.006407981,False,Public,1,1,0.052249816071947834,0.3109794603850102
CANBK.NS,CANARA BANK,258035,UNIPHOS ENTERPRISES LTD.,NSE,0.045707465,0.006407981,False,Public,0,1,0.014468995430371894,0.009416837933115619
CANBK.NS,CANARA BANK,260931,V S T TILLERS TRACTORS LTD.,NSE,0.045707465,0.006407981,False,Public,0,0,-0.07056218850770053,-0.639209799366308
